   0.00000E+00   0.65228E+01   0.56111E+01   0.53679E+01   0.52094E+01
   0.10027E+01   0.65233E+01   0.56118E+01   0.53688E+01   0.52103E+01
   0.19996E+01   0.65253E+01   0.56143E+01   0.53715E+01   0.52132E+01
   0.30023E+01   0.65273E+01   0.56183E+01   0.53770E+01   0.52189E+01
   0.39992E+01   0.65293E+01   0.56239E+01   0.53853E+01   0.52266E+01
   0.50019E+01   0.65329E+01   0.56311E+01   0.53944E+01   0.52371E+01
   0.59989E+01   0.65374E+01   0.56389E+01   0.54063E+01   0.52486E+01
   0.70015E+01   0.65424E+01   0.56494E+01   0.54211E+01   0.52630E+01
   0.79985E+01   0.65474E+01   0.56604E+01   0.54366E+01   0.52792E+01
   0.90012E+01   0.65534E+01   0.56730E+01   0.54548E+01   0.52974E+01
   0.99981E+01   0.65600E+01   0.56872E+01   0.54740E+01   0.53164E+01
   0.11001E+02   0.65670E+01   0.57023E+01   0.54960E+01   0.53385E+01
   0.11998E+02   0.65735E+01   0.57185E+01   0.55187E+01   0.53623E+01
   0.13000E+02   0.65821E+01   0.57358E+01   0.55433E+01   0.53871E+01
   0.13997E+02   0.65896E+01   0.57546E+01   0.55697E+01   0.54138E+01
   0.15000E+02   0.65987E+01   0.57732E+01   0.55980E+01   0.54415E+01
   0.16003E+02   0.66072E+01   0.57935E+01   0.56262E+01   0.54711E+01
   0.17000E+02   0.66143E+01   0.58140E+01   0.56570E+01   0.55015E+01
   0.18002E+02   0.66233E+01   0.58356E+01   0.56877E+01   0.55329E+01
   0.18999E+02   0.66319E+01   0.58579E+01   0.57204E+01   0.55652E+01
   0.20002E+02   0.66394E+01   0.58797E+01   0.57528E+01   0.55984E+01
   0.20999E+02   0.66480E+01   0.59025E+01   0.57862E+01   0.56326E+01
   0.22002E+02   0.66540E+01   0.59255E+01   0.58203E+01   0.56677E+01
   0.22999E+02   0.66611E+01   0.59486E+01   0.58553E+01   0.57027E+01
   0.24001E+02   0.66682E+01   0.59717E+01   0.58904E+01   0.57377E+01
   0.24998E+02   0.66727E+01   0.59940E+01   0.59251E+01   0.57736E+01
   0.26001E+02   0.66798E+01   0.60170E+01   0.59601E+01   0.58086E+01
   0.26998E+02   0.66923E+01   0.60433E+01   0.59968E+01   0.58454E+01
   0.28000E+02   0.67044E+01   0.60699E+01   0.60345E+01   0.58813E+01
   0.28997E+02   0.67154E+01   0.60959E+01   0.60701E+01   0.59181E+01
   0.30000E+02   0.67259E+01   0.61212E+01   0.61067E+01   0.59529E+01
   0.31003E+02   0.67350E+01   0.61452E+01   0.61422E+01   0.59887E+01
   0.32000E+02   0.67425E+01   0.61690E+01   0.61766E+01   0.60224E+01
   0.33002E+02   0.67505E+01   0.61921E+01   0.62112E+01   0.60562E+01
   0.33999E+02   0.67556E+01   0.62136E+01   0.62435E+01   0.60878E+01
   0.35002E+02   0.67596E+01   0.62341E+01   0.62747E+01   0.61195E+01
   0.35999E+02   0.67632E+01   0.62539E+01   0.63061E+01   0.61502E+01
   0.37002E+02   0.67642E+01   0.62725E+01   0.63354E+01   0.61788E+01
   0.37999E+02   0.67638E+01   0.62888E+01   0.63626E+01   0.62064E+01
   0.39001E+02   0.67633E+01   0.63046E+01   0.63900E+01   0.62321E+01
   0.39998E+02   0.67593E+01   0.63186E+01   0.64140E+01   0.62566E+01
   0.41001E+02   0.67544E+01   0.63311E+01   0.64373E+01   0.62793E+01
   0.41998E+02   0.67479E+01   0.63424E+01   0.64585E+01   0.63009E+01
   0.43000E+02   0.67395E+01   0.63517E+01   0.64786E+01   0.63204E+01
   0.43997E+02   0.67295E+01   0.63593E+01   0.64969E+01   0.63381E+01
   0.45000E+02   0.67176E+01   0.63653E+01   0.65119E+01   0.63536E+01
   0.46003E+02   0.67031E+01   0.63686E+01   0.65261E+01   0.63672E+01
