   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.10027E+01   0.23062E-02   0.22528E-02   0.22930E-02   0.22673E-02
   0.19996E+01   0.91561E-02   0.89469E-02   0.91032E-02   0.90029E-02
   0.30023E+01   0.20347E-01   0.19886E-01   0.20238E-01   0.20017E-01
   0.39992E+01   0.35550E-01   0.34777E-01   0.35378E-01   0.34994E-01
   0.50019E+01   0.54353E-01   0.53217E-01   0.54116E-01   0.53545E-01
   0.59989E+01   0.76277E-01   0.74734E-01   0.75976E-01   0.75210E-01
   0.70015E+01   0.10079E+00   0.98836E-01   0.10045E+00   0.99457E-01
   0.79985E+01   0.12731E+00   0.12504E+00   0.12696E+00   0.12580E+00
   0.90012E+01   0.15546E+00   0.15274E+00   0.15510E+00   0.15364E+00
   0.99981E+01   0.18456E+00   0.18152E+00   0.18432E+00   0.18267E+00
   0.11001E+02   0.21429E+00   0.21096E+00   0.21404E+00   0.21221E+00
   0.11998E+02   0.24424E+00   0.24055E+00   0.24405E+00   0.24203E+00
   0.13000E+02   0.27403E+00   0.27019E+00   0.27394E+00   0.27176E+00
   0.13997E+02   0.30332E+00   0.29939E+00   0.30342E+00   0.30118E+00
   0.15000E+02   0.33204E+00   0.32793E+00   0.33228E+00   0.32990E+00
   0.16003E+02   0.35996E+00   0.35572E+00   0.36033E+00   0.35781E+00
   0.17000E+02   0.38690E+00   0.38267E+00   0.38737E+00   0.38482E+00
   0.18002E+02   0.41282E+00   0.40848E+00   0.41340E+00   0.41073E+00
   0.18999E+02   0.43759E+00   0.43325E+00   0.43832E+00   0.43563E+00
   0.20002E+02   0.46125E+00   0.45700E+00   0.46203E+00   0.45944E+00
   0.20999E+02   0.48373E+00   0.47952E+00   0.48464E+00   0.48204E+00
   0.22002E+02   0.50511E+00   0.50091E+00   0.50614E+00   0.50344E+00
   0.22999E+02   0.52537E+00   0.52118E+00   0.52643E+00   0.52384E+00
   0.24001E+02   0.54451E+00   0.54033E+00   0.54562E+00   0.54303E+00
   0.24998E+02   0.56262E+00   0.55848E+00   0.56380E+00   0.56123E+00
   0.26001E+02   0.57976E+00   0.57561E+00   0.58098E+00   0.57832E+00
   0.26998E+02   0.59586E+00   0.59183E+00   0.59706E+00   0.59452E+00
   0.28000E+02   0.61104E+00   0.60705E+00   0.61234E+00   0.60981E+00
   0.28997E+02   0.62534E+00   0.62137E+00   0.62662E+00   0.62421E+00
   0.30000E+02   0.63880E+00   0.63497E+00   0.64009E+00   0.63770E+00
   0.31003E+02   0.65155E+00   0.64768E+00   0.65277E+00   0.65049E+00
   0.32000E+02   0.66350E+00   0.65969E+00   0.66474E+00   0.66249E+00
   0.33002E+02   0.67475E+00   0.67099E+00   0.67602E+00   0.67378E+00
   0.33999E+02   0.68538E+00   0.68159E+00   0.68659E+00   0.68437E+00
   0.35002E+02   0.69535E+00   0.69161E+00   0.69657E+00   0.69437E+00
   0.35999E+02   0.70471E+00   0.70111E+00   0.70604E+00   0.70386E+00
   0.37002E+02   0.71366E+00   0.71002E+00   0.71482E+00   0.71275E+00
   0.37999E+02   0.72196E+00   0.71834E+00   0.72320E+00   0.72115E+00
   0.39001E+02   0.72984E+00   0.72625E+00   0.73107E+00   0.72904E+00
   0.39998E+02   0.73732E+00   0.73377E+00   0.73845E+00   0.73644E+00
   0.41001E+02   0.74430E+00   0.74078E+00   0.74543E+00   0.74343E+00
   0.41998E+02   0.75093E+00   0.74741E+00   0.75201E+00   0.75012E+00
   0.43000E+02   0.75714E+00   0.75363E+00   0.75819E+00   0.75632E+00
   0.43997E+02   0.76299E+00   0.75957E+00   0.76407E+00   0.76221E+00
   0.45000E+02   0.76853E+00   0.76509E+00   0.76955E+00   0.76781E+00
   0.46003E+02   0.77378E+00   0.77033E+00   0.77483E+00   0.77300E+00
   0.47000E+02   0.77901E+00   0.77534E+00   0.77974E+00   0.77800E+00
   0.48002E+02   0.78398E+00   0.78016E+00   0.78444E+00   0.78271E+00
   0.48999E+02   0.78866E+00   0.78468E+00   0.78885E+00   0.78711E+00
   0.50002E+02   0.79313E+00   0.78889E+00   0.79295E+00   0.79121E+00
   0.50999E+02   0.79729E+00   0.79291E+00   0.79686E+00   0.79521E+00
   0.52002E+02   0.80125E+00   0.79663E+00   0.80056E+00   0.79891E+00
   0.52999E+02   0.80501E+00   0.80024E+00   0.80406E+00   0.80241E+00
   0.54001E+02   0.80847E+00   0.80356E+00   0.80737E+00   0.80571E+00
   0.54998E+02   0.81182E+00   0.80677E+00   0.81047E+00   0.80881E+00
   0.56001E+02   0.81496E+00   0.80979E+00   0.81338E+00   0.81181E+00
   0.56998E+02   0.81791E+00   0.81260E+00   0.81618E+00   0.81452E+00
   0.58001E+02   0.82075E+00   0.81521E+00   0.81878E+00   0.81712E+00
   0.58997E+02   0.82329E+00   0.81772E+00   0.82118E+00   0.81962E+00
   0.60000E+02   0.82583E+00   0.82013E+00   0.82349E+00   0.82192E+00
   0.61003E+02   0.82807E+00   0.82224E+00   0.82569E+00   0.82412E+00
   0.62000E+02   0.83030E+00   0.82435E+00   0.82769E+00   0.82612E+00
   0.63002E+02   0.83233E+00   0.82626E+00   0.82959E+00   0.82802E+00
   0.63999E+02   0.83426E+00   0.82807E+00   0.83140E+00   0.82982E+00
   0.65002E+02   0.83599E+00   0.82977E+00   0.83300E+00   0.83142E+00
   0.65999E+02   0.83761E+00   0.83138E+00   0.83460E+00   0.83302E+00
   0.67002E+02   0.83924E+00   0.83279E+00   0.83600E+00   0.83442E+00
   0.67999E+02   0.84066E+00   0.83419E+00   0.83740E+00   0.83582E+00
   0.69001E+02   0.84198E+00   0.83540E+00   0.83861E+00   0.83702E+00
   0.69998E+02   0.84310E+00   0.83660E+00   0.83971E+00   0.83812E+00
   0.71001E+02   0.84422E+00   0.83761E+00   0.84071E+00   0.83922E+00
   0.71998E+02   0.84523E+00   0.83861E+00   0.84171E+00   0.84012E+00
   0.73001E+02   0.84615E+00   0.83941E+00   0.84251E+00   0.84102E+00
   0.73997E+02   0.84696E+00   0.84022E+00   0.84331E+00   0.84182E+00
   0.75000E+02   0.84777E+00   0.84092E+00   0.84401E+00   0.84242E+00
   0.76003E+02   0.84838E+00   0.84152E+00   0.84461E+00   0.84312E+00
   0.77000E+02   0.84889E+00   0.84203E+00   0.84511E+00   0.84363E+00
   0.78002E+02   0.84940E+00   0.84253E+00   0.84561E+00   0.84403E+00
   0.78999E+02   0.84980E+00   0.84283E+00   0.84591E+00   0.84443E+00
   0.80002E+02   0.85011E+00   0.84313E+00   0.84621E+00   0.84473E+00
   0.80999E+02   0.85031E+00   0.84333E+00   0.84641E+00   0.84493E+00
   0.82002E+02   0.85041E+00   0.84343E+00   0.84661E+00   0.84503E+00
   0.82999E+02   0.85052E+00   0.84353E+00   0.84661E+00   0.84513E+00
   0.84001E+02   0.85042E+00   0.84353E+00   0.84661E+00   0.84513E+00
   0.84998E+02   0.85031E+00   0.84343E+00   0.84661E+00   0.84503E+00
   0.86001E+02   0.85011E+00   0.84323E+00   0.84641E+00   0.84493E+00
