   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.10027E+01   0.84106E-02   0.59348E-02   0.57644E-02   0.55727E-02
   0.19996E+01   0.16689E-01   0.11772E-01   0.11436E-01   0.11053E-01
   0.30023E+01   0.24729E-01   0.17433E-01   0.16923E-01   0.16357E-01
   0.39992E+01   0.32403E-01   0.22817E-01   0.22142E-01   0.21400E-01
   0.50019E+01   0.39615E-01   0.27875E-01   0.27021E-01   0.26130E-01
   0.59989E+01   0.46305E-01   0.32532E-01   0.31520E-01   0.30477E-01
   0.70015E+01   0.52396E-01   0.36754E-01   0.35586E-01   0.34401E-01
   0.79985E+01   0.57870E-01   0.40508E-01   0.39190E-01   0.37892E-01
   0.90012E+01   0.62691E-01   0.43804E-01   0.42321E-01   0.40929E-01
   0.99981E+01   0.66861E-01   0.46611E-01   0.44998E-01   0.43512E-01
   0.11001E+02   0.70393E-01   0.48960E-01   0.47213E-01   0.45652E-01
   0.11998E+02   0.73319E-01   0.50855E-01   0.48986E-01   0.47369E-01
   0.13000E+02   0.75655E-01   0.52327E-01   0.50358E-01   0.48683E-01
   0.13997E+02   0.77458E-01   0.53410E-01   0.51339E-01   0.49634E-01
   0.15000E+02   0.78755E-01   0.54137E-01   0.51980E-01   0.50242E-01
   0.16003E+02   0.79592E-01   0.54522E-01   0.52293E-01   0.50548E-01
   0.17000E+02   0.80021E-01   0.54618E-01   0.52328E-01   0.50572E-01
   0.18002E+02   0.80070E-01   0.54448E-01   0.52106E-01   0.50344E-01
   0.18999E+02   0.79797E-01   0.54045E-01   0.51658E-01   0.49905E-01
   0.20002E+02   0.79229E-01   0.53432E-01   0.51024E-01   0.49264E-01
   0.20999E+02   0.78406E-01   0.52632E-01   0.50206E-01   0.48462E-01
   0.22002E+02   0.77345E-01   0.51676E-01   0.49244E-01   0.47519E-01
   0.22999E+02   0.76098E-01   0.50587E-01   0.48148E-01   0.46444E-01
   0.24001E+02   0.74693E-01   0.49369E-01   0.46950E-01   0.45259E-01
   0.24998E+02   0.73131E-01   0.48061E-01   0.45659E-01   0.43984E-01
   0.26001E+02   0.71450E-01   0.46665E-01   0.44276E-01   0.42638E-01
   0.26998E+02   0.69651E-01   0.45191E-01   0.42831E-01   0.41211E-01
   0.28000E+02   0.67777E-01   0.43654E-01   0.41335E-01   0.39744E-01
   0.28997E+02   0.65826E-01   0.42062E-01   0.39787E-01   0.38217E-01
   0.30000E+02   0.63797E-01   0.40435E-01   0.38199E-01   0.36659E-01
   0.31003E+02   0.61732E-01   0.38766E-01   0.36580E-01   0.35061E-01
   0.32000E+02   0.59619E-01   0.37066E-01   0.34930E-01   0.33443E-01
   0.33002E+02   0.57469E-01   0.35343E-01   0.33260E-01   0.31795E-01
