   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.10027E+01   0.59430E-02   0.55425E-02   0.63602E-02   0.57466E-02
   0.19996E+01   0.11869E-01   0.11067E-01   0.12699E-01   0.11473E-01
   0.30023E+01   0.17761E-01   0.16564E-01   0.19001E-01   0.17167E-01
   0.39992E+01   0.23608E-01   0.22003E-01   0.25239E-01   0.22800E-01
   0.50019E+01   0.29392E-01   0.27371E-01   0.31391E-01   0.28350E-01
   0.59989E+01   0.35086E-01   0.32655E-01   0.37435E-01   0.33817E-01
   0.70015E+01   0.40695E-01   0.37845E-01   0.43374E-01   0.39180E-01
   0.79985E+01   0.46187E-01   0.42917E-01   0.49173E-01   0.44409E-01
   0.90012E+01   0.51555E-01   0.47858E-01   0.54811E-01   0.49502E-01
   0.99981E+01   0.56793E-01   0.52658E-01   0.60290E-01   0.54440E-01
   0.11001E+02   0.61876E-01   0.57311E-01   0.65575E-01   0.59212E-01
   0.11998E+02   0.66799E-01   0.61789E-01   0.70677E-01   0.63807E-01
   0.13000E+02   0.71553E-01   0.66098E-01   0.75565E-01   0.68205E-01
   0.13997E+02   0.76126E-01   0.70217E-01   0.80238E-01   0.72416E-01
   0.15000E+02   0.80505E-01   0.74143E-01   0.84684E-01   0.76419E-01
   0.16003E+02   0.84690E-01   0.77877E-01   0.88905E-01   0.80203E-01
   0.17000E+02   0.88669E-01   0.81394E-01   0.92877E-01   0.83779E-01
   0.18002E+02   0.92439E-01   0.84707E-01   0.96612E-01   0.87125E-01
   0.18999E+02   0.95989E-01   0.87789E-01   0.10010E+00   0.90242E-01
   0.20002E+02   0.99319E-01   0.90657E-01   0.10333E+00   0.93141E-01
   0.20999E+02   0.10243E+00   0.93305E-01   0.10632E+00   0.95799E-01
   0.22002E+02   0.10531E+00   0.95731E-01   0.10905E+00   0.98227E-01
   0.22999E+02   0.10798E+00   0.97940E-01   0.11157E+00   0.10044E+00
   0.24001E+02   0.11039E+00   0.99904E-01   0.11379E+00   0.10241E+00
   0.24998E+02   0.11259E+00   0.10166E+00   0.11579E+00   0.10416E+00
   0.26001E+02   0.11452E+00   0.10317E+00   0.11746E+00   0.10571E+00
   0.26998E+02   0.11629E+00   0.10450E+00   0.11903E+00   0.10699E+00
   0.28000E+02   0.11779E+00   0.10557E+00   0.12027E+00   0.10806E+00
   0.28997E+02   0.11907E+00   0.10644E+00   0.12128E+00   0.10892E+00
   0.30000E+02   0.12013E+00   0.10709E+00   0.12209E+00   0.10957E+00
   0.31003E+02   0.12097E+00   0.10754E+00   0.12267E+00   0.11001E+00
   0.32000E+02   0.12160E+00   0.10777E+00   0.12303E+00   0.11025E+00
   0.33002E+02   0.12201E+00   0.10780E+00   0.12318E+00   0.11037E+00
   0.33999E+02   0.12221E+00   0.10763E+00   0.12310E+00   0.11018E+00
   0.35002E+02   0.12219E+00   0.10725E+00   0.12281E+00   0.10988E+00
   0.35999E+02   0.12195E+00   0.10669E+00   0.12230E+00   0.10938E+00
   0.37002E+02   0.12155E+00   0.10595E+00   0.12168E+00   0.10867E+00
   0.37999E+02   0.12094E+00   0.10502E+00   0.12084E+00   0.10775E+00
   0.39001E+02   0.12011E+00   0.10389E+00   0.11978E+00   0.10672E+00
   0.39998E+02   0.11914E+00   0.10261E+00   0.11861E+00   0.10548E+00
   0.41001E+02   0.11795E+00   0.10114E+00   0.11722E+00   0.10414E+00
   0.41998E+02   0.11655E+00   0.99490E-01   0.11561E+00   0.10260E+00
   0.43000E+02   0.11499E+00   0.97682E-01   0.11389E+00   0.10092E+00
   0.43997E+02   0.11330E+00   0.95719E-01   0.11207E+00   0.99083E-01
   0.45000E+02   0.11137E+00   0.93576E-01   0.10998E+00   0.97098E-01
   0.46003E+02   0.10928E+00   0.91282E-01   0.10778E+00   0.94967E-01
   0.47000E+02   0.10703E+00   0.88834E-01   0.10544E+00   0.92691E-01
   0.48002E+02   0.10461E+00   0.86230E-01   0.10294E+00   0.90288E-01
   0.48999E+02   0.10201E+00   0.83480E-01   0.10031E+00   0.87739E-01
   0.50002E+02   0.99268E-01   0.80574E-01   0.97532E-01   0.85063E-01
   0.50999E+02   0.96347E-01   0.77525E-01   0.94618E-01   0.82252E-01
   0.52002E+02   0.93280E-01   0.74333E-01   0.91573E-01   0.79325E-01
   0.52999E+02   0.90054E-01   0.70997E-01   0.88386E-01   0.76262E-01
   0.54001E+02   0.86663E-01   0.67529E-01   0.85078E-01   0.73073E-01
   0.54998E+02   0.83118E-01   0.63908E-01   0.81638E-01   0.69759E-01
   0.56001E+02   0.79427E-01   0.60165E-01   0.78068E-01   0.66329E-01
   0.56998E+02   0.75575E-01   0.56271E-01   0.74377E-01   0.62785E-01
   0.58001E+02   0.71577E-01   0.52254E-01   0.70555E-01   0.59114E-01
   0.58997E+02   0.67423E-01   0.48100E-01   0.66624E-01   0.55329E-01
   0.60000E+02   0.63124E-01   0.43812E-01   0.62562E-01   0.51429E-01
   0.61003E+02   0.59490E-01   0.39802E-01   0.58582E-01   0.47514E-01
   0.62000E+02   0.56180E-01   0.35897E-01   0.54609E-01   0.43553E-01
   0.63002E+02   0.52760E-01   0.31882E-01   0.50527E-01   0.39472E-01
   0.63999E+02   0.49240E-01   0.27762E-01   0.46347E-01   0.35302E-01
   0.65002E+02   0.45620E-01   0.23532E-01   0.42057E-01   0.31012E-01
   0.65999E+02   0.41868E-01   0.19199E-01   0.37655E-01   0.26621E-01
   0.67002E+02   0.38037E-01   0.14764E-01   0.33167E-01   0.22132E-01
   0.67999E+02   0.34096E-01   0.10222E-01   0.28568E-01   0.17542E-01
   0.69001E+02   0.30049E-01   0.55785E-02   0.23870E-01   0.12845E-01
   0.69998E+02   0.25899E-01   0.83310E-03   0.19073E-01   0.80520E-02
   0.71001E+02   0.21649E-01  -0.40083E-02   0.14185E-01   0.31597E-02
   0.71998E+02   0.17303E-01  -0.89552E-02   0.91972E-02  -0.18295E-02
   0.73001E+02   0.12842E-01  -0.13996E-01   0.41110E-02  -0.69160E-02
   0.73997E+02   0.82970E-02  -0.19138E-01  -0.10651E-02  -0.12093E-01
   0.75000E+02   0.36500E-02  -0.24371E-01  -0.63338E-02  -0.17368E-01
   0.76003E+02  -0.11000E-02  -0.29696E-01  -0.11696E-01  -0.22735E-01
   0.77000E+02  -0.59400E-02  -0.35116E-01  -0.17146E-01  -0.28190E-01
   0.78002E+02  -0.10890E-01  -0.40631E-01  -0.22699E-01  -0.33736E-01
   0.78999E+02  -0.15920E-01  -0.46226E-01  -0.28316E-01  -0.39369E-01
   0.80002E+02  -0.21050E-01  -0.51906E-01  -0.34026E-01  -0.45084E-01
   0.80999E+02  -0.26260E-01  -0.57676E-01  -0.39826E-01  -0.50889E-01
   0.82002E+02  -0.31550E-01  -0.63526E-01  -0.45691E-01  -0.56762E-01
   0.82999E+02  -0.35019E-01  -0.68499E-01  -0.51164E-01  -0.62479E-01
   0.84001E+02  -0.38427E-01  -0.73472E-01  -0.56673E-01  -0.68250E-01
   0.84998E+02  -0.41895E-01  -0.78515E-01  -0.62256E-01  -0.74087E-01
   0.86001E+02  -0.45433E-01  -0.83613E-01  -0.67897E-01  -0.79994E-01
   0.86998E+02  -0.49026E-01  -0.88748E-01  -0.73607E-01  -0.85959E-01
   0.88001E+02  -0.52629E-01  -0.93999E-01  -0.79354E-01  -0.91979E-01
   0.88998E+02  -0.56312E-01  -0.99259E-01  -0.85166E-01  -0.98101E-01
   0.90000E+02  -0.60105E-01  -0.10453E+00  -0.91053E-01  -0.10415E+00
   0.90997E+02  -0.63803E-01  -0.10988E+00  -0.96932E-01  -0.11039E+00
   0.92000E+02  -0.67616E-01  -0.11524E+00  -0.10291E+00  -0.11653E+00
   0.93003E+02  -0.71505E-01  -0.12069E+00  -0.10889E+00  -0.12277E+00
   0.93999E+02  -0.75303E-01  -0.12614E+00  -0.11487E+00  -0.12901E+00
   0.95002E+02  -0.79226E-01  -0.13161E+00  -0.12095E+00  -0.13535E+00
   0.95999E+02  -0.83159E-01  -0.13708E+00  -0.12694E+00  -0.14160E+00
   0.97002E+02  -0.87112E-01  -0.14256E+00  -0.13303E+00  -0.14794E+00
   0.97999E+02  -0.91080E-01  -0.14805E+00  -0.13913E+00  -0.15429E+00
   0.99001E+02  -0.94962E-01  -0.15354E+00  -0.14513E+00  -0.16054E+00
   0.99998E+02  -0.98960E-01  -0.15905E+00  -0.15123E+00  -0.16680E+00
   0.10100E+03  -0.10277E+00  -0.16456E+00  -0.15724E+00  -0.17305E+00
   0.10200E+03  -0.10675E+00  -0.17000E+00  -0.16326E+00  -0.17931E+00
   0.10300E+03  -0.11058E+00  -0.17537E+00  -0.16930E+00  -0.18548E+00
   0.10400E+03  -0.11442E+00  -0.18074E+00  -0.17524E+00  -0.19165E+00
   0.10500E+03  -0.11828E+00  -0.18613E+00  -0.18108E+00  -0.19772E+00
   0.10600E+03  -0.12204E+00  -0.19136E+00  -0.18695E+00  -0.20371E+00
   0.10700E+03  -0.12571E+00  -0.19660E+00  -0.19272E+00  -0.20959E+00
   0.10800E+03  -0.12939E+00  -0.20169E+00  -0.19842E+00  -0.21549E+00
   0.10900E+03  -0.13286E+00  -0.20678E+00  -0.20401E+00  -0.22119E+00
   0.11000E+03  -0.13644E+00  -0.21172E+00  -0.20954E+00  -0.22681E+00
   0.11100E+03  -0.13977E+00  -0.21659E+00  -0.21487E+00  -0.23232E+00
   0.11200E+03  -0.14304E+00  -0.22138E+00  -0.22022E+00  -0.23765E+00
   0.11300E+03  -0.14627E+00  -0.22594E+00  -0.22530E+00  -0.24289E+00
   0.11400E+03  -0.14937E+00  -0.23050E+00  -0.23028E+00  -0.24793E+00
   0.11500E+03  -0.15233E+00  -0.23483E+00  -0.23520E+00  -0.25279E+00
   0.11600E+03  -0.15518E+00  -0.23901E+00  -0.23994E+00  -0.25756E+00
   0.11700E+03  -0.15784E+00  -0.24309E+00  -0.24438E+00  -0.26203E+00
   0.11800E+03  -0.16049E+00  -0.24697E+00  -0.24877E+00  -0.26643E+00
   0.11900E+03  -0.16284E+00  -0.25064E+00  -0.25286E+00  -0.27052E+00
   0.12000E+03  -0.16515E+00  -0.25420E+00  -0.25678E+00  -0.27443E+00
