THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
0.0175,6.135,6.285,160.8,160.8,0.0,1.0,550,N4LO,SIEGERT,-0.0,-0.6759,-0.01581,0.0005198,0.005632,-0.8877,-0.02503,0.0006858,-0.002343,0.0,1.163e-17,-0.002125,-1.2900000000000001e-20,4.163e-17,-0.0,0.005382,0.3103,0.3179,0.0,-0.005382,30
0.0349,6.18,6.325,160.8,160.8,0.0,2.0,550,N4LO,SIEGERT,-0.0,-0.675,-0.03119,0.00206,0.01118,-0.8869,-0.04951,0.002721,-0.0093,0.0,-6.61e-18,-0.008441,0.0,-3.178e-18,-0.0,0.01068,0.3126,0.3199,-0.0,-0.01068,30
0.0524,6.254,6.392,160.8,160.8,0.0,3.0,550,N4LO,SIEGERT,0.0,-0.6736,-0.04573,0.004564,0.01658,-0.8855,-0.07292,0.006041,-0.02066,0.0,-7.465e-18,-0.01878,1.014e-19,1.948e-17,-0.0,0.01582,0.3164,0.3233,0.0,-0.01582,30
0.0698,6.359,6.485,160.8,160.8,0.0,4.0,550,N4LO,SIEGERT,0.0,-0.6716,-0.05906,0.007942,0.02175,-0.8836,-0.09478,0.01054,-0.03608,0.0,-9.667e-17,-0.03287,0.0,2.8e-18,-0.0,0.02072,0.3216,0.328,-0.0,-0.02072,30
0.0873,6.492,6.604,160.8,160.8,0.0,5.0,550,N4LO,SIEGERT,0.0,-0.669,-0.07087,0.01208,0.02663,-0.8812,-0.1147,0.01609,-0.05513,0.0,8.789e-18,-0.05035,0.0,-2.985e-17,-0.0,0.02532,0.3284,0.3341,0.0,-0.02532,30
0.1047,6.655,6.75,160.8,160.8,0.0,6.0,550,N4LO,SIEGERT,-0.0,-0.6659,-0.08092,0.01684,0.03118,-0.8782,-0.1323,0.02253,-0.07731,0.0,-4.677e-18,-0.07081,0.0,1.844e-17,-0.0,0.02957,0.3366,0.3414,-0.0,-0.02957,30
0.1222,6.847,6.921,160.8,160.8,0.0,7.0,550,N4LO,SIEGERT,-0.0,-0.6622,-0.08906,0.02208,0.03536,-0.8746,-0.1475,0.02969,-0.1021,0.0,-7.576e-18,-0.09378,-3.747e-19,1.199e-17,-0.0,0.03344,0.3463,0.3501,-0.0,-0.03344,30
0.1396,7.067,7.118,160.8,160.8,0.0,8.0,550,N4LO,SIEGERT,-0.0,-0.658,-0.09518,0.02765,0.03914,-0.8705,-0.1599,0.03738,-0.1288,0.0,-8.808e-18,-0.1188,0.0,-1.02e-17,-0.0,0.03689,0.3575,0.3601,0.0,-0.03689,30
0.1571,7.315,7.34,160.8,160.8,0.0,9.0,550,N4LO,SIEGERT,0.0,-0.6533,-0.09927,0.03342,0.04252,-0.8658,-0.1696,0.04544,-0.1571,0.0,0.0,-0.1454,7.067e-19,-5.654e-18,-0.0,0.03992,0.37,0.3713,0.0,-0.03992,30
0.1745,7.591,7.587,160.8,160.8,0.0,10.0,550,N4LO,SIEGERT,-0.0,-0.6481,-0.1014,0.03923,0.04548,-0.8606,-0.1766,0.05369,-0.1863,0.0,-5.467e-18,-0.1731,0.0,-5.47e-18,-0.0,0.04253,0.384,0.3838,-0.0,-0.04253,30
0.192,7.894,7.857,160.8,160.8,0.0,11.0,550,N4LO,SIEGERT,0.0,-0.6423,-0.1015,0.04498,0.04804,-0.8548,-0.1809,0.06197,-0.216,0.0,-2.628e-18,-0.2016,1.32e-18,1.32e-17,-0.0,0.04471,0.3993,0.3974,0.0,-0.04471,30
0.2094,8.223,8.151,160.8,160.8,0.0,12.0,550,N4LO,SIEGERT,-0.0,-0.6361,-0.0999,0.05057,0.05022,-0.8484,-0.1827,0.07015,-0.2458,0.0,1.262e-17,-0.2303,2.546e-18,-2.546e-18,-0.0,0.04649,0.416,0.4123,-0.0,-0.04649,30
0.2269,8.578,8.468,160.8,160.8,0.0,13.0,550,N4LO,SIEGERT,-0.0,-0.6294,-0.09661,0.05589,0.05203,-0.8414,-0.1821,0.07811,-0.2754,0.0,0.0,-0.2591,-1.225e-18,2.45e-17,-0.0,0.04789,0.4339,0.4284,0.0,-0.04789,30
0.2443,8.959,8.808,160.8,160.8,0.0,14.0,550,N4LO,SIEGERT,-0.0,-0.6223,-0.09184,0.06089,0.0535,-0.8339,-0.1793,0.08573,-0.3045,0.0,-4.632e-18,-0.2876,1.178e-18,-9.423e-18,-0.0,0.04892,0.4532,0.4455,-0.0,-0.04892,30
0.2618,9.363,9.169,160.8,160.8,0.0,15.0,550,N4LO,SIEGERT,-0.0,-0.6147,-0.08573,0.0655,0.05465,-0.8259,-0.1745,0.09295,-0.3328,0.0,-4.432e-18,-0.3156,0.0,-9.052e-18,-0.0,0.04963,0.4736,0.4638,-0.0,-0.04963,30
0.2793,9.791,9.551,160.8,160.8,0.0,16.0,550,N4LO,SIEGERT,-0.0,-0.6067,-0.07847,0.06968,0.05551,-0.8173,-0.1679,0.0997,-0.3602,0.0,2.967e-17,-0.343,0.0,3.693e-17,-0.0,0.05003,0.4953,0.4831,-0.0,-0.05003,30
0.2967,10.24,9.953,160.8,160.8,0.0,17.0,550,N4LO,SIEGERT,0.0,-0.5982,-0.07022,0.07342,0.0561,-0.8081,-0.1597,0.1059,-0.3866,0.0,-4.052e-18,-0.3695,4.17e-18,2.085e-18,-0.0,0.05016,0.5181,0.5034,-0.0,-0.05016,30
0.3142,10.71,10.37,160.8,160.8,0.0,18.0,550,N4LO,SIEGERT,-0.0,-0.5893,-0.06114,0.07667,0.05647,-0.7984,-0.1501,0.1116,-0.4119,0.0,7.746e-18,-0.3951,-2e-18,2e-18,-0.0,0.05004,0.542,0.5248,0.0,-0.05004,30
0.3316,11.21,10.81,160.8,160.8,0.0,19.0,550,N4LO,SIEGERT,-0.0,-0.58,-0.05137,0.07945,0.05663,-0.7882,-0.1394,0.1166,-0.4361,0.0,-7.405e-18,-0.4197,-1.919e-18,3.837e-18,-0.0,0.0497,0.5669,0.547,0.0,-0.0497,30
0.3491,11.72,11.27,160.8,160.8,0.0,20.0,550,N4LO,SIEGERT,-0.0,-0.5703,-0.04106,0.08174,0.0566,-0.7775,-0.1277,0.1211,-0.459,0.0,0.0,-0.4432,-1.841e-18,-3.681e-18,-0.0,0.04916,0.5929,0.5702,-0.0,-0.04916,30
0.3665,12.25,11.75,160.8,160.8,0.0,21.0,550,N4LO,SIEGERT,0.0,-0.5602,-0.03033,0.08356,0.05642,-0.7663,-0.1152,0.125,-0.4808,0.0,1.016e-17,-0.4657,-1.766e-18,1.236e-17,-0.0,0.04845,0.6199,0.5942,-0.0,-0.04845,30
0.384,12.8,12.24,160.8,160.8,0.0,22.0,550,N4LO,SIEGERT,-0.0,-0.5498,-0.0193,0.0849,0.05609,-0.7546,-0.1021,0.1283,-0.5014,0.0,0.0,-0.4871,-3.391e-18,0.0,-0.0,0.0476,0.6477,0.619,0.0,-0.0476,30
0.4014,13.37,12.74,160.8,160.8,0.0,23.0,550,N4LO,SIEGERT,0.0,-0.539,-0.008068,0.08579,0.05564,-0.7425,-0.08839,0.131,-0.5208,0.0,-2.793e-17,-0.5074,3.256e-18,-2.28e-17,-0.0,0.04661,0.6764,0.6446,-0.0,-0.04661,30
0.4189,13.96,13.26,160.8,160.8,0.0,24.0,550,N4LO,SIEGERT,-0.0,-0.5278,0.003275,0.08623,0.05509,-0.7299,-0.07437,0.1331,-0.5392,0.0,-5.947e-18,-0.5267,-3.129e-18,-2.347e-18,-0.0,0.04551,0.706,0.6709,0.0,-0.04551,30
0.4363,14.55,13.8,160.8,160.8,0.0,25.0,550,N4LO,SIEGERT,0.0,-0.5163,0.01465,0.08624,0.05445,-0.7168,-0.06009,0.1346,-0.5565,0.0,-2.851e-18,-0.545,-3.008e-18,-7.52e-19,-0.0,0.04431,0.7362,0.6978,0.0,-0.04431,30
0.4538,15.17,14.34,160.8,160.8,0.0,26.0,550,N4LO,SIEGERT,-0.0,-0.5045,0.02597,0.08585,0.05374,-0.7034,-0.04568,0.1357,-0.5727,0.0,8.208e-18,-0.5623,-2.894e-18,-7.235e-19,-0.0,0.04303,0.7672,0.7254,-0.0,-0.04303,30
0.4712,15.79,14.9,160.8,160.8,0.0,27.0,550,N4LO,SIEGERT,0.0,-0.4924,0.03719,0.08508,0.05296,-0.6895,-0.03122,0.1362,-0.588,0.0,-5.256e-18,-0.5786,0.0,-4.179e-18,-0.0,0.04168,0.7988,0.7535,-0.0,-0.04168,30
0.4887,16.43,15.46,160.8,160.8,0.0,28.0,550,N4LO,SIEGERT,-0.0,-0.48,0.04824,0.08393,0.05213,-0.6752,-0.0168,0.1362,-0.6024,0.0,5.052e-18,-0.5941,2.684e-18,-1.342e-18,-0.0,0.04027,0.831,0.7821,-0.0,-0.04027,30
0.5061,17.07,16.04,160.8,160.8,0.0,29.0,550,N4LO,SIEGERT,0.0,-0.4673,0.05908,0.08243,0.05126,-0.6606,-0.002501,0.1357,-0.6159,0.0,0.0,-0.6086,-2.588e-18,-1.294e-18,-0.0,0.0388,0.8637,0.8112,-0.0,-0.0388,30
0.5236,17.73,16.62,160.8,160.8,0.0,30.0,550,N4LO,SIEGERT,-0.0,-0.4544,0.06966,0.08061,0.05035,-0.6456,0.01162,0.1348,-0.6286,0.0,9.362e-18,-0.6224,-4.994e-18,1.249e-18,-0.0,0.03729,0.8969,0.8406,-0.0,-0.03729,30
0.5411,18.39,17.21,160.8,160.8,0.0,31.0,550,N4LO,SIEGERT,-0.0,-0.4412,0.07995,0.07848,0.04942,-0.6303,0.02549,0.1334,-0.6405,0.0,1.805e-17,-0.6353,2.412e-18,2.291e-17,-0.0,0.03575,0.9305,0.8705,-0.0,-0.03575,30
0.5585,19.07,17.8,160.8,160.8,0.0,32.0,550,N4LO,SIEGERT,-0.0,-0.4278,0.08991,0.07605,0.04846,-0.6147,0.03907,0.1317,-0.6516,0.0,4.353e-18,-0.6476,0.0,2.331e-18,-0.0,0.03417,0.9644,0.9006,-0.0,-0.03417,30
0.576,19.74,18.4,160.8,160.8,0.0,33.0,550,N4LO,SIEGERT,0.0,-0.4141,0.09952,0.07336,0.04748,-0.5988,0.05231,0.1296,-0.6621,0.0,4.204e-17,-0.6591,4.51e-18,5.186e-17,-0.0,0.03257,0.9986,0.9309,-0.0,-0.03257,30
0.5934,20.42,19.01,160.8,160.8,0.0,34.0,550,N4LO,SIEGERT,-0.0,-0.4003,0.1087,0.07042,0.0465,-0.5826,0.06517,0.1271,-0.672,0.0,4.064e-18,-0.67,0.0,6.55e-18,-0.0,0.03094,1.033,0.9614,-0.0,-0.03094,30
0.6109,21.11,19.61,160.8,160.8,0.0,35.0,550,N4LO,SIEGERT,-0.0,-0.3863,0.1176,0.06724,0.0455,-0.5661,0.07762,0.1243,-0.6813,0.0,-7.864e-18,-0.6802,0.0,2.116e-18,-0.0,0.0293,1.068,0.9921,-0.0,-0.0293,30
0.6283,21.79,20.22,160.8,160.8,0.0,36.0,550,N4LO,SIEGERT,-0.0,-0.3722,0.126,0.06384,0.0445,-0.5494,0.08963,0.1211,-0.69,0.0,3.808e-18,-0.6899,4.105e-18,3.079e-18,-0.0,0.02765,1.102,1.023,-0.0,-0.02765,30
0.6458,22.48,20.83,160.8,160.8,0.0,37.0,550,N4LO,SIEGERT,-0.0,-0.3579,0.134,0.06024,0.04349,-0.5325,0.1012,0.1177,-0.6981,0.0,-1.477e-17,-0.699,0.0,1.992e-18,-0.0,0.02598,1.137,1.054,0.0,-0.02598,30
0.6632,23.17,21.44,160.8,160.8,0.0,38.0,550,N4LO,SIEGERT,-0.0,-0.3434,0.1415,0.05646,0.04248,-0.5154,0.1122,0.114,-0.7058,0.0,7.165e-18,-0.7076,0.0,2.904e-18,-0.0,0.0243,1.172,1.084,-0.0,-0.0243,30
0.6807,23.85,22.04,160.8,160.8,0.0,39.0,550,N4LO,SIEGERT,0.0,-0.3289,0.1486,0.05251,0.04148,-0.4981,0.1227,0.1101,-0.713,0.0,6.959e-18,-0.7157,-3.766e-18,1.883e-18,-0.0,0.02261,1.207,1.115,-0.0,-0.02261,30
0.6981,24.54,22.64,160.8,160.8,0.0,40.0,550,N4LO,SIEGERT,-0.0,-0.3143,0.1552,0.04841,0.04048,-0.4807,0.1327,0.1059,-0.7198,0.0,-3.383e-18,-0.7233,3.665e-18,-3.665e-18,-0.0,0.02092,1.241,1.145,-0.0,-0.02092,30
0.7156,25.22,23.24,160.8,160.8,0.0,41.0,550,N4LO,SIEGERT,-0.0,-0.2996,0.1613,0.04417,0.03948,-0.4632,0.1422,0.1015,-0.7262,0.0,1.646e-17,-0.7306,0.0,-5.356e-18,-0.0,0.01922,1.276,1.176,-0.0,-0.01922,30
0.733,25.89,23.84,160.8,160.8,0.0,42.0,550,N4LO,SIEGERT,-0.0,-0.2848,0.167,0.03981,0.03849,-0.4455,0.1511,0.09697,-0.7322,0.0,0.0,-0.7374,0.0,-6.963e-18,-0.0,0.01752,1.31,1.206,-0.0,-0.01752,30
0.7505,26.56,24.43,160.8,160.8,0.0,43.0,550,N4LO,SIEGERT,-0.0,-0.27,0.1721,0.03534,0.0375,-0.4278,0.1595,0.09222,-0.7378,0.0,-6.25e-18,-0.7438,6.795e-18,-1.699e-18,-0.0,0.01581,1.344,1.236,-0.0,-0.01581,30
0.7679,27.22,25.01,160.8,160.8,0.0,44.0,550,N4LO,SIEGERT,-0.0,-0.2552,0.1768,0.03077,0.03652,-0.41,0.1672,0.08732,-0.7431,0.0,6.098e-18,-0.7499,-3.318e-18,1.659e-18,-0.0,0.0141,1.377,1.265,-0.0,-0.0141,30
0.7854,27.88,25.59,160.8,160.8,0.0,45.0,550,N4LO,SIEGERT,-0.0,-0.2405,0.181,0.02613,0.03555,-0.3921,0.1744,0.08227,-0.7481,0.0,0.0,-0.7556,3.244e-18,-1.622e-18,-0.0,0.01239,1.41,1.294,0.0,-0.01239,30
0.8029,28.52,26.15,160.8,160.8,0.0,46.0,550,N4LO,SIEGERT,0.0,-0.2257,0.1847,0.02141,0.03459,-0.3743,0.181,0.0771,-0.7528,0.0,-5.82e-18,-0.7611,0.0,-7.933e-19,-0.0,0.01067,1.443,1.323,0.0,-0.01067,30
0.8203,29.16,26.71,160.8,160.8,0.0,47.0,550,N4LO,SIEGERT,-0.0,-0.211,0.1879,0.01664,0.03363,-0.3564,0.1871,0.07182,-0.7572,0.0,5.693e-18,-0.7662,-6.214e-18,1.554e-18,-0.0,0.008945,1.475,1.351,0.0,-0.008945,30
0.8378,29.78,27.26,160.8,160.8,0.0,48.0,550,N4LO,SIEGERT,0.0,-0.1963,0.1907,0.01182,0.03269,-0.3386,0.1925,0.06645,-0.7614,0.0,1.115e-17,-0.771,0.0,4.567e-18,-0.0,0.007219,1.507,1.379,-0.0,-0.007219,30
0.8552,30.4,27.8,160.8,160.8,0.0,49.0,550,N4LO,SIEGERT,0.0,-0.1817,0.1929,0.006971,0.03175,-0.3208,0.1974,0.06099,-0.7653,0.0,5.461e-18,-0.7756,0.0,7.464e-19,-0.0,0.00549,1.538,1.406,-0.0,-0.00549,30
0.8727,31.0,28.32,160.8,160.8,0.0,50.0,550,N4LO,SIEGERT,-0.0,-0.1672,0.1947,0.002102,0.03082,-0.3031,0.2017,0.05548,-0.7689,0.0,-5.355e-18,-0.7799,0.0,9.524e-18,-0.0,0.003757,1.568,1.433,-0.0,-0.003757,30
0.8901,31.59,28.84,160.8,160.8,0.0,51.0,550,N4LO,SIEGERT,-0.0,-0.1528,0.196,-0.002777,0.0299,-0.2854,0.2054,0.04991,-0.7724,0.0,5.255e-18,-0.784,5.756e-18,8.634e-18,-0.0,0.002019,1.598,1.459,-0.0,-0.002019,30
0.9076,32.16,29.34,160.8,160.8,0.0,52.0,550,N4LO,SIEGERT,0.0,-0.1386,0.1968,-0.007654,0.02898,-0.2679,0.2085,0.04431,-0.7756,0.0,-5.162e-18,-0.7878,0.0,-5.658e-18,-0.0,0.0002763,1.627,1.484,0.0,-0.0002763,30
0.925,32.72,29.82,160.8,160.8,0.0,53.0,550,N4LO,SIEGERT,0.0,-0.1245,0.1971,-0.01252,0.02808,-0.2505,0.2111,0.03868,-0.7786,0.0,0.0,-0.7914,0.0,2.783e-18,-0.0,-0.001472,1.655,1.509,-0.0,0.001472,30
0.9425,33.26,30.3,160.8,160.8,0.0,54.0,550,N4LO,SIEGERT,0.0,-0.1106,0.197,-0.01736,0.02718,-0.2333,0.213,0.03305,-0.7815,0.0,0.0,-0.7949,1.096e-17,6.849e-19,-0.0,-0.003226,1.682,1.532,-0.0,0.003226,30
0.9599,33.79,30.75,160.8,160.8,0.0,55.0,550,N4LO,SIEGERT,0.0,-0.0969,0.1965,-0.02217,0.0263,-0.2163,0.2145,0.02742,-0.7841,0.0,-9.826e-18,-0.7981,-5.398e-18,1.349e-18,-0.0,-0.004986,1.709,1.556,0.0,0.004986,30
0.9774,34.3,31.19,160.8,160.8,0.0,56.0,550,N4LO,SIEGERT,-0.0,-0.08338,0.1954,-0.02693,0.02541,-0.1994,0.2153,0.0218,-0.7867,0.0,0.0,-0.8011,0.0,-3.991e-18,-0.0,-0.006753,1.735,1.578,0.0,0.006753,30
0.9948,34.79,31.62,160.8,160.8,0.0,57.0,550,N4LO,SIEGERT,0.0,-0.0701,0.194,-0.03165,0.02454,-0.1828,0.2156,0.01621,-0.789,0.0,0.0,-0.804,0.0,9.187e-18,-0.0,-0.008528,1.76,1.599,0.0,0.008528,30
1.0123,35.26,32.03,160.8,160.8,0.0,58.0,550,N4LO,SIEGERT,-0.0,-0.05705,0.1921,-0.0363,0.02368,-0.1664,0.2154,0.01066,-0.7912,0.0,4.708e-18,-0.8067,0.0,2.591e-18,-0.0,-0.01031,1.784,1.62,0.0,0.01031,30
1.0297,35.71,32.42,160.8,160.8,0.0,59.0,550,N4LO,SIEGERT,-0.0,-0.04427,0.1898,-0.04088,0.02282,-0.1503,0.2146,0.005164,-0.7932,0.0,-4.648e-18,-0.8092,0.0,1.28e-18,-0.0,-0.0121,1.807,1.64,-0.0,0.0121,30
1.0472,36.15,32.79,160.8,160.8,0.0,60.0,550,N4LO,SIEGERT,-0.0,-0.03176,0.187,-0.04538,0.02197,-0.1345,0.2133,-0.0002744,-0.7951,0.0,4.592e-18,-0.8116,0.0,1.265e-18,-0.0,-0.0139,1.829,1.659,-0.0,0.0139,30
1.0647,36.56,33.15,160.8,160.8,0.0,61.0,550,N4LO,SIEGERT,-0.0,-0.01954,0.1839,-0.0498,0.02112,-0.1189,0.2115,-0.00564,-0.7969,0.0,-4.54e-18,-0.8139,0.0,-6.259e-19,-0.0,-0.01572,1.849,1.677,-0.0,0.01572,30
1.0821,36.96,33.49,160.8,160.8,0.0,62.0,550,N4LO,SIEGERT,0.0,-0.007635,0.1804,-0.05411,0.02028,-0.1037,0.2092,-0.01092,-0.7986,0.0,0.0,-0.816,-4.957e-18,0.0,-0.0,-0.01754,1.869,1.694,-0.0,0.01754,30
1.0996,37.33,33.8,160.8,160.8,0.0,63.0,550,N4LO,SIEGERT,0.0,0.003951,0.1765,-0.05833,0.01945,-0.08887,0.2064,-0.01611,-0.8001,0.0,-4.447e-18,-0.818,4.91e-18,2.455e-18,-0.0,-0.01937,1.888,1.71,-0.0,0.01937,30
1.117,37.68,34.1,160.8,160.8,0.0,64.0,550,N4LO,SIEGERT,0.0,0.0152,0.1722,-0.06243,0.01862,-0.07437,0.2031,-0.0212,-0.8015,0.0,0.0,-0.8198,0.0,1.217e-18,-0.0,-0.02122,1.906,1.725,-0.0,0.02122,30
1.1345,38.01,34.38,160.8,160.8,0.0,65.0,550,N4LO,SIEGERT,-0.0,0.02609,0.1676,-0.06641,0.0178,-0.06025,0.1994,-0.02618,-0.8028,0.0,-4.367e-18,-0.8215,0.0,3.017e-18,-0.0,-0.02308,1.923,1.739,0.0,0.02308,30
1.1519,38.32,34.65,160.8,160.8,0.0,66.0,550,N4LO,SIEGERT,-0.0,0.03662,0.1626,-0.07026,0.01698,-0.04652,0.1951,-0.03103,-0.804,0.0,0.0,-0.8231,4.791e-18,0.0,-0.0,-0.02495,1.938,1.752,-0.0,0.02495,30
1.1694,38.61,34.89,160.8,160.8,0.0,67.0,550,N4LO,SIEGERT,0.0,0.04676,0.1572,-0.07399,0.01617,-0.03322,0.1905,-0.03576,-0.8051,0.0,4.299e-18,-0.8246,0.0,1.19e-18,-0.0,-0.02684,1.953,1.765,-0.0,0.02684,30
1.1868,38.87,35.11,160.8,160.8,0.0,68.0,550,N4LO,SIEGERT,0.0,0.05651,0.1516,-0.07757,0.01536,-0.02034,0.1854,-0.04035,-0.8061,0.0,0.0,-0.826,4.728e-18,0.0,-0.0,-0.02874,1.966,1.776,-0.0,0.02874,30
1.2043,39.11,35.31,160.8,160.8,0.0,69.0,550,N4LO,SIEGERT,-0.0,0.06586,0.1457,-0.081,0.01456,-0.007917,0.1799,-0.04479,-0.807,0.0,0.0,-0.8273,-4.701e-18,0.0,-0.0,-0.03066,1.979,1.786,-0.0,0.03066,30
1.2217,39.33,35.49,160.8,160.8,0.0,70.0,550,N4LO,SIEGERT,-0.0,0.07478,0.1394,-0.08429,0.01376,0.004041,0.174,-0.04908,-0.8078,0.0,1.266e-17,-0.8284,0.0,9.94e-18,-0.0,-0.0326,1.99,1.795,0.0,0.0326,30
1.2392,39.53,35.65,160.8,160.8,0.0,71.0,550,N4LO,SIEGERT,-0.0,0.08328,0.1329,-0.08741,0.01296,0.01552,0.1677,-0.0532,-0.8085,0.0,-4.199e-18,-0.8295,0.0,1.746e-18,-0.0,-0.03455,2.0,1.803,0.0,0.03455,30
1.2566,39.7,35.79,160.8,160.8,0.0,72.0,550,N4LO,SIEGERT,0.0,0.09133,0.1261,-0.09038,0.01217,0.0265,0.1611,-0.05716,-0.8091,0.0,-4.181e-18,-0.8305,-4.638e-18,-5.798e-19,-0.0,-0.03652,2.008,1.81,-0.0,0.03652,30
1.2741,39.85,35.91,160.8,160.8,0.0,73.0,550,N4LO,SIEGERT,0.0,0.09893,0.1191,-0.09317,0.01138,0.03697,0.1541,-0.06094,-0.8096,0.0,0.0,-0.8314,0.0,5.778e-19,-0.0,-0.03852,2.016,1.816,0.0,0.03852,30
1.2915,39.98,36.01,160.8,160.8,0.0,74.0,550,N4LO,SIEGERT,-0.0,0.1061,0.1118,-0.09579,0.01059,0.04691,0.1468,-0.06454,-0.8101,0.0,-4.152e-18,-0.8322,-4.61e-18,-1.152e-18,-0.0,-0.04053,2.022,1.821,-0.0,0.04053,30
1.309,40.09,36.09,160.8,160.8,0.0,75.0,550,N4LO,SIEGERT,0.0,0.1127,0.1043,-0.09823,0.009801,0.05631,0.1391,-0.06795,-0.8105,0.0,0.0,-0.8329,0.0,-1.15e-18,-0.0,-0.04256,2.028,1.825,0.0,0.04256,30
1.3265,40.17,36.15,160.8,160.8,0.0,76.0,550,N4LO,SIEGERT,0.0,0.1189,0.09661,-0.1005,0.009017,0.06517,0.1312,-0.07116,-0.8108,0.0,0.0,-0.8335,0.0,0.0,-0.0,-0.04461,2.032,1.828,-0.0,0.04461,30
1.3439,40.23,36.18,160.8,160.8,0.0,77.0,550,N4LO,SIEGERT,-0.0,0.1246,0.08873,-0.1026,0.008235,0.07346,0.1229,-0.07418,-0.811,0.0,0.0,-0.834,0.0,5.734e-19,-0.0,-0.04668,2.035,1.83,0.0,0.04668,30
1.3614,40.26,36.2,160.8,160.8,0.0,78.0,550,N4LO,SIEGERT,-0.0,0.1299,0.08068,-0.1045,0.007454,0.08117,0.1144,-0.07699,-0.8112,0.0,4.123e-18,-0.8345,0.0,0.0,-0.0,-0.04878,2.037,1.831,-0.0,0.04878,30
1.3788,40.28,36.2,160.8,160.8,0.0,79.0,550,N4LO,SIEGERT,0.0,0.1346,0.07248,-0.1061,0.006675,0.08831,0.1057,-0.0796,-0.8113,0.0,0.0,-0.8348,0.0,0.0,-0.0,-0.0509,2.037,1.831,-0.0,0.0509,30
1.3963,40.27,36.18,160.8,160.8,0.0,80.0,550,N4LO,SIEGERT,0.0,0.1388,0.06413,-0.1076,0.005896,0.09484,0.0967,-0.08198,-0.8113,0.0,0.0,-0.8351,-9.176e-18,0.0,-0.0,-0.05305,2.037,1.83,0.0,0.05305,30
1.4137,40.24,36.14,160.8,160.8,0.0,81.0,550,N4LO,SIEGERT,-0.0,0.1425,0.05567,-0.1089,0.005118,0.1008,0.08751,-0.08415,-0.8113,0.0,0.0,-0.8353,0.0,0.0,-0.0,-0.05522,2.036,1.828,0.0,0.05522,30
1.4312,40.19,36.08,160.8,160.8,0.0,82.0,550,N4LO,SIEGERT,-0.0,0.1456,0.0471,-0.11,0.00434,0.1061,0.07813,-0.0861,-0.8111,0.0,-4.13e-18,-0.8355,0.0,0.0,-0.0,-0.05741,2.033,1.825,0.0,0.05741,30
1.4486,40.12,36.01,160.8,160.8,0.0,83.0,550,N4LO,SIEGERT,-0.0,0.1483,0.03844,-0.1109,0.003563,0.1108,0.06859,-0.08783,-0.8109,0.0,-4.138e-18,-0.8355,0.0,5.763e-19,-0.0,-0.05963,2.029,1.821,-0.0,0.05963,30
1.4661,40.02,35.91,160.8,160.8,0.0,84.0,550,N4LO,SIEGERT,-0.0,0.1504,0.02971,-0.1116,0.002785,0.1149,0.05889,-0.08932,-0.8107,0.0,4.148e-18,-0.8355,9.245e-18,-5.778e-19,-0.0,-0.06188,2.024,1.816,-0.0,0.06188,30
1.4835,39.91,35.79,160.8,160.8,0.0,85.0,550,N4LO,SIEGERT,0.0,0.152,0.02093,-0.1121,0.002008,0.1183,0.04906,-0.09059,-0.8104,0.0,0.0,-0.8354,0.0,0.0,-0.0,-0.06416,2.019,1.811,-0.0,0.06416,30
1.501,39.77,35.66,160.8,160.8,0.0,86.0,550,N4LO,SIEGERT,-0.0,0.1531,0.01212,-0.1124,0.001229,0.1211,0.03912,-0.09162,-0.81,0.0,0.0,-0.8352,9.31e-18,-8.728e-19,-0.0,-0.06647,2.012,1.804,0.0,0.06647,30
1.5184,39.61,35.51,160.8,160.8,0.0,87.0,550,N4LO,SIEGERT,-0.0,0.1537,0.003288,-0.1124,0.00045,0.1233,0.02908,-0.09242,-0.8095,0.0,4.19e-18,-0.835,0.0,0.0,-0.0,-0.06881,2.004,1.796,0.0,0.06881,30
1.5359,39.44,35.34,160.8,160.8,0.0,88.0,550,N4LO,SIEGERT,-0.0,0.1537,-0.005544,-0.1123,-0.0003303,0.1248,0.01898,-0.09298,-0.809,0.0,-2.105e-18,-0.8346,0.0,2.935e-19,-0.0,-0.07117,1.995,1.788,-0.0,0.07117,30
1.5533,39.24,35.16,160.8,160.8,0.0,89.0,550,N4LO,SIEGERT,-0.0,0.1532,-0.01436,-0.1119,-0.001112,0.1256,0.00882,-0.09331,-0.8084,0.0,-2.115e-18,-0.8342,0.0,2.951e-19,-0.0,-0.07357,1.985,1.778,-0.0,0.07357,30
1.5708,39.02,34.96,160.8,160.8,0.0,90.0,550,N4LO,SIEGERT,-0.0,0.1522,-0.02314,-0.1114,-0.001895,0.1258,-0.001368,-0.0934,-0.8078,0.0,0.0,-0.8337,0.0,-2.968e-19,-0.0,-0.076,1.974,1.768,0.0,0.076,30
1.5882,38.79,34.74,160.8,160.8,0.0,91.0,550,N4LO,SIEGERT,-0.0,0.1506,-0.03186,-0.1106,-0.00268,0.1254,-0.01157,-0.09325,-0.8071,0.0,0.0,-0.8332,9.557e-18,-5.973e-19,-0.0,-0.07847,1.962,1.757,-0.0,0.07847,30
