2.919454974249504, -0.011332166651315534
8.593537360660648, -0.03719117761670948
13.37171200184899, -0.06525342270023116
17.851250727963063, -0.09513789149047502
21.73351762392859, -0.12520458265139112
25.018512689745563, -0.15428727301067724
28.004871840488278, -0.18183929545631666
30.991230991230992, -0.2116873197724261
33.08168239675089, -0.2298002234172446
39.35303661331059, -0.3091398436079287
42.040759848979036, -0.34077364715662584
43.63348472937514, -0.3705366343664215
45.684118012885136, -0.3992579170238745
47.71484223539019, -0.43048779431758155
49.50665772583582, -0.46152633812208266
51.29847321628145, -0.49001376873717295
53.09028870672705, -0.5189263848838316
54.64319546511328, -0.5435871457148053
57.27119151776685, -0.5856805133400877
59.66027883836102, -0.6209952087763637
61.45209432880665, -0.6522645675837165
64.1398175644751, -0.6845361494297664
67.12617671521781, -0.720889512378874
69.51526403581198, -0.7521406489491596
71.90435135640615, -0.7830728963707687
74.29343867700032, -0.8124106980489958
76.6825259975945, -0.8414296105785466
79.07161331818867, -0.8682162990673628
81.75933655385711, -0.8976816564050607
84.74569570459983, -0.9300807939105811
87.73205485534254, -0.9606941521835137
90.71841400608523, -0.9905421764996232
93.70477315682794, -1.018859532902086
96.98976822264493, -1.0480697789208426
100.57339920353618, -1.0780453588964227
104.15703018442744, -1.1063201967457288
108.03929708039297, -1.1336231819514495
112.51883580650704, -1.1622320941469877
117.89428227784393, -1.191825007144156
124.16563649440363, -1.219400221527881
130.73562662603757, -1.2438677162081417
137.30561675767154, -1.2630010651287247
143.20367608038842, -1.2775105213935
150.4455970209395, -1.2930346249495184
157.01558715257346, -1.303586956778446
163.58557728420743, -1.309268981609407
170.15556741584138, -1.3114722157275347
176.72555754747538, -1.3114722157275347
183.29554767910935, -1.309848780061546
189.86553781074326, -1.3075295862529905
196.43552794237723, -1.3043986746114407
203.0055180740112, -1.2989485691613352
209.57550820564518, -1.2928027055686628
216.14549833727915, -1.2851493660004296
222.71548846891312, -1.2768002682896298
229.2854786005471, -1.2689150093405412
235.85546873218107, -1.2618414682244468
242.42545886381504, -1.2567392418456247
248.995448995449, -1.2522168139189414
255.56543912708298, -1.2475784263018306
262.1354292587169, -1.2434038774464307
268.70541939035087, -1.240504885185736
275.27540952198484, -1.2376058929250418
281.8453996536188, -1.234938820045203
288.4153897852528, -1.2327355859270752
294.98537991688676, -1.2303004324280917
301.55537004852073, -1.229256795214242
308.1253601801547, -1.2272854804769697
314.6953503117887, -1.227169520786542
321.26534044342264, -1.2260099238822642
327.8353305750566, -1.2260099238822642
334.4053207066906, -1.2272854804769697
340.9753108383245, -1.2272854804769697
347.5453009699585, -1.2272854804769697
354.11529110159245, -1.2293727549046698
360.6852812332264, -1.230184472737664
367.2552713648604, -1.2322717471653641
373.82526149649436, -1.2347069006643474
382.18706711857396, -1.2378378123058973
388.1597854200594, -1.2403245034450707
