33.572388 17.888889 1.4722222
47.93607 25.777778 2
94.372388 36.555556 2
124.56219 18.944444 1.5833333
138.69353 14.944444 1.6944444
153.35124 8.5 0.91666667
#Differential cross-setion. Deuteron photodisintegration, E = 30 MeV
# S. Ying, E. M. Henley, and G. A. Miller, Phys. Rev. C 38, 1584 (1988), and references therein.
