15.447015 9.8888889 0.5
33.56791 16.888889 1
43.100498 25.833333 0.66666667
59.800498 35.5 1.3055556
89.538806 37.055556 0.91666667
119.58109 26.5 1.2222222
134.58358 17.055556 1
149.59975 10.666667 0.88888889
164.62587 6.5 0.5
#Differential cross-setion. Deuteron photodisintegration, E = 30 MeV
# S. Ying, E. M. Henley, and G. A. Miller, Phys. Rev. C 38, 1584 (1988), and references therein.
