 #     E1  dGamma/dq   dGamma/dE1 
  0.2589898E+00  0.3821491E-06  0.1158302E-05
  0.2623975E+00  0.3763744E-06  0.1133367E-05
  0.2658275E+00  0.3706651E-06  0.1108950E-05
  0.2692798E+00  0.3650308E-06  0.1085070E-05
  0.2727543E+00  0.3594653E-06  0.1061699E-05
  0.2762511E+00  0.3539569E-06  0.1038792E-05
  0.2797702E+00  0.3484915E-06  0.1016300E-05
  0.2833116E+00  0.3430590E-06  0.9941842E-06
  0.2868752E+00  0.3376538E-06  0.9724235E-06
  0.2904611E+00  0.3322786E-06  0.9510176E-06
  0.2940693E+00  0.3269455E-06  0.9299954E-06
  0.2976997E+00  0.3216715E-06  0.9093973E-06
  0.3013525E+00  0.3164735E-06  0.8892630E-06
  0.3050275E+00  0.3113644E-06  0.8696205E-06
  0.3087247E+00  0.3063476E-06  0.8504700E-06
  0.3124443E+00  0.3014123E-06  0.8317731E-06
  0.3161861E+00  0.2965328E-06  0.8134515E-06
  0.3199502E+00  0.2916733E-06  0.7954004E-06
  0.3237365E+00  0.2867926E-06  0.7775034E-06
  0.3275452E+00  0.2818565E-06  0.7596661E-06
  0.3313761E+00  0.2768681E-06  0.7418951E-06
  0.3352293E+00  0.2718501E-06  0.7242505E-06
  0.3391047E+00  0.2668431E-06  0.7068370E-06
  0.3430024E+00  0.2619120E-06  0.6898221E-06
  0.3469224E+00  0.2571491E-06  0.6734402E-06
  0.3508647E+00  0.2526689E-06  0.6579793E-06
  0.3548292E+00  0.2486002E-06  0.6437572E-06
  0.3588160E+00  0.2450715E-06  0.6310840E-06
  0.3628251E+00  0.2421917E-06  0.6202129E-06
  0.3668565E+00  0.2400338E-06  0.6113001E-06
  0.3709101E+00  0.2386311E-06  0.6043980E-06
  0.3749860E+00  0.2379927E-06  0.5994961E-06
  0.3790842E+00  0.2381325E-06  0.5965971E-06
  0.3832047E+00  0.2391026E-06  0.5957981E-06
  0.3873474E+00  0.2410102E-06  0.5973314E-06
  0.3915124E+00  0.2439964E-06  0.6015073E-06
  0.3956996E+00  0.2481572E-06  0.6085193E-06
  0.3999092E+00  0.2535121E-06  0.6183698E-06
  0.4041410E+00  0.2600488E-06  0.6309844E-06
  0.4083951E+00  0.2677536E-06  0.6462869E-06
  0.4126714E+00  0.2766872E-06  0.6643809E-06
  0.4169701E+00  0.2871858E-06  0.6860263E-06
  0.4212910E+00  0.3002635E-06  0.7135785E-06
  0.4256342E+00  0.3180626E-06  0.7520118E-06
  0.4299996E+00  0.3448893E-06  0.8112897E-06
  0.4343873E+00  0.3900089E-06  0.9127801E-06
  0.4387973E+00  0.4790773E-06  0.1115588E-05
  0.4432296E+00  0.7452967E-06  0.1726812E-05
