 #     E1  dGamma/dq   dGamma/dE1 
  0.1286945E+00  0.7362400E-06  0.3165700E-05
  0.1310999E+00  0.7388122E-06  0.3147481E-05
  0.1335276E+00  0.7415293E-06  0.3130206E-05
  0.1359776E+00  0.7443340E-06  0.3113611E-05
  0.1384499E+00  0.7471687E-06  0.3097438E-05
  0.1409445E+00  0.7499856E-06  0.3081479E-05
  0.1434613E+00  0.7527474E-06  0.3065577E-05
  0.1460004E+00  0.7554228E-06  0.3049603E-05
  0.1485617E+00  0.7579874E-06  0.3033464E-05
  0.1511454E+00  0.7604225E-06  0.3017087E-05
  0.1537513E+00  0.7627136E-06  0.3000422E-05
  0.1563794E+00  0.7648511E-06  0.2983440E-05
  0.1590299E+00  0.7668347E-06  0.2966147E-05
  0.1617026E+00  0.7686630E-06  0.2948545E-05
  0.1643976E+00  0.7703142E-06  0.2930559E-05
  0.1671149E+00  0.7717673E-06  0.2912119E-05
  0.1698544E+00  0.7730057E-06  0.2893174E-05
  0.1726162E+00  0.7740164E-06  0.2873688E-05
  0.1754003E+00  0.7747876E-06  0.2853630E-05
  0.1782067E+00  0.7753096E-06  0.2832979E-05
  0.1810353E+00  0.7755761E-06  0.2811726E-05
  0.1838862E+00  0.7755825E-06  0.2789868E-05
  0.1867594E+00  0.7753217E-06  0.2767394E-05
  0.1896549E+00  0.7747851E-06  0.2744287E-05
  0.1925726E+00  0.7739610E-06  0.2720521E-05
  0.1955126E+00  0.7728314E-06  0.2696048E-05
  0.1984748E+00  0.7713721E-06  0.2670800E-05
  0.2014594E+00  0.7695528E-06  0.2644691E-05
  0.2044662E+00  0.7673352E-06  0.2617608E-05
  0.2074953E+00  0.7646757E-06  0.2589426E-05
  0.2105467E+00  0.7615298E-06  0.2560018E-05
  0.2136203E+00  0.7578600E-06  0.2529286E-05
  0.2167162E+00  0.7536333E-06  0.2497150E-05
  0.2198344E+00  0.7488174E-06  0.2463533E-05
  0.2229748E+00  0.7433822E-06  0.2428368E-05
  0.2261375E+00  0.7373045E-06  0.2391613E-05
  0.2293225E+00  0.7305721E-06  0.2353260E-05
  0.2325298E+00  0.7231834E-06  0.2313339E-05
  0.2357594E+00  0.7151476E-06  0.2271912E-05
  0.2390112E+00  0.7064853E-06  0.2229073E-05
  0.2422853E+00  0.6972289E-06  0.2184953E-05
  0.2455816E+00  0.6874163E-06  0.2139696E-05
  0.2489003E+00  0.6770942E-06  0.2093470E-05
  0.2522412E+00  0.6663147E-06  0.2046453E-05
  0.2556043E+00  0.6551354E-06  0.1998836E-05
  0.2589898E+00  0.6436249E-06  0.1950841E-05
  0.2623975E+00  0.6318583E-06  0.1902699E-05
  0.2658275E+00  0.6199003E-06  0.1854608E-05
  0.2692798E+00  0.6077626E-06  0.1806602E-05
  0.2727543E+00  0.5954317E-06  0.1758638E-05
  0.2762511E+00  0.5828833E-06  0.1710645E-05
  0.2797702E+00  0.5700888E-06  0.1662540E-05
  0.2833116E+00  0.5570255E-06  0.1614259E-05
  0.2868752E+00  0.5436774E-06  0.1565759E-05
  0.2904611E+00  0.5300414E-06  0.1517037E-05
  0.2940693E+00  0.5161344E-06  0.1468143E-05
  0.2976997E+00  0.5019849E-06  0.1419161E-05
  0.3013525E+00  0.4876286E-06  0.1370194E-05
  0.3050275E+00  0.4731073E-06  0.1321358E-05
  0.3087247E+00  0.4584645E-06  0.1272771E-05
  0.3124443E+00  0.4437369E-06  0.1224530E-05
  0.3161861E+00  0.4289479E-06  0.1176694E-05
  0.3199502E+00  0.4141095E-06  0.1129287E-05
  0.3237365E+00  0.3992239E-06  0.1082308E-05
  0.3275452E+00  0.3842965E-06  0.1035765E-05
  0.3313761E+00  0.3693745E-06  0.9897752E-06
  0.3352293E+00  0.3545179E-06  0.9444902E-06
  0.3391047E+00  0.3397931E-06  0.9000732E-06
  0.3430024E+00  0.3252910E-06  0.8567491E-06
  0.3469224E+00  0.3111354E-06  0.8148234E-06
  0.3508647E+00  0.2974785E-06  0.7746686E-06
  0.3548292E+00  0.2844909E-06  0.7366971E-06
  0.3588160E+00  0.2723479E-06  0.7013235E-06
  0.3628251E+00  0.2612072E-06  0.6689085E-06
  0.3668565E+00  0.2511856E-06  0.6397009E-06
  0.3709101E+00  0.2423498E-06  0.6138166E-06
  0.3749860E+00  0.2347252E-06  0.5912653E-06
  0.3790842E+00  0.2283189E-06  0.5720108E-06
  0.3832047E+00  0.2231493E-06  0.5560456E-06
  0.3873474E+00  0.2192702E-06  0.5434499E-06
  0.3915124E+00  0.2167691E-06  0.5343858E-06
  0.3956996E+00  0.2157228E-06  0.5289850E-06
  0.3999092E+00  0.2161487E-06  0.5272325E-06
  0.4041410E+00  0.2180379E-06  0.5290488E-06
  0.4083951E+00  0.2213822E-06  0.5343586E-06
  0.4126714E+00  0.2262264E-06  0.5432144E-06
  0.4169701E+00  0.2328064E-06  0.5561253E-06
  0.4212910E+00  0.2418356E-06  0.5747242E-06
  0.4256342E+00  0.2548699E-06  0.6026019E-06
  0.4299996E+00  0.2751688E-06  0.6472849E-06
  0.4343873E+00  0.3100170E-06  0.7255664E-06
  0.4387973E+00  0.3798412E-06  0.8845051E-06
  0.4432296E+00  0.5897673E-06  0.1366459E-05
