    1      180.00      0.5671E-01     0.5124E-03
    2      178.81      0.5693E-01     0.5140E-03
    3      177.61      0.5757E-01     0.5188E-03
    4      176.42      0.5864E-01     0.5268E-03
    5      175.22      0.6013E-01     0.5379E-03
    6      174.03      0.6205E-01     0.5521E-03
    7      172.84      0.6437E-01     0.5694E-03
    8      171.65      0.6711E-01     0.5898E-03
    9      170.45      0.7024E-01     0.6131E-03
   10      169.26      0.7376E-01     0.6394E-03
   11      168.07      0.7767E-01     0.6684E-03
   12      166.88      0.8195E-01     0.7003E-03
   13      165.70      0.8658E-01     0.7348E-03
   14      164.51      0.9156E-01     0.7720E-03
   15      163.32      0.9687E-01     0.8116E-03
   16      162.14      0.1025E+00     0.8536E-03
   17      160.95      0.1084E+00     0.8979E-03
   18      159.77      0.1146E+00     0.9443E-03
   19      158.59      0.1211E+00     0.9928E-03
   20      157.41      0.1279E+00     0.1043E-02
   21      156.23      0.1348E+00     0.1095E-02
   22      155.05      0.1420E+00     0.1149E-02
   23      153.88      0.1494E+00     0.1204E-02
   24      152.71      0.1569E+00     0.1261E-02
   25      151.53      0.1646E+00     0.1319E-02
   26      150.37      0.1725E+00     0.1378E-02
   27      149.20      0.1804E+00     0.1438E-02
   28      148.03      0.1885E+00     0.1498E-02
   29      146.87      0.1966E+00     0.1560E-02
   30      145.71      0.2048E+00     0.1622E-02
   31      144.55      0.2130E+00     0.1684E-02
   32      143.39      0.2212E+00     0.1746E-02
   33      142.24      0.2294E+00     0.1808E-02
   34      141.08      0.2376E+00     0.1871E-02
   35      139.94      0.2457E+00     0.1933E-02
   36      138.79      0.2537E+00     0.1994E-02
   37      137.64      0.2617E+00     0.2055E-02
   38      136.50      0.2696E+00     0.2116E-02
   39      135.36      0.2773E+00     0.2175E-02
   40      134.22      0.2849E+00     0.2234E-02
   41      133.09      0.2923E+00     0.2292E-02
   42      131.96      0.2996E+00     0.2348E-02
   43      130.83      0.3067E+00     0.2403E-02
   44      129.70      0.3135E+00     0.2457E-02
   45      128.58      0.3202E+00     0.2510E-02
   46      127.46      0.3266E+00     0.2560E-02
   47      126.34      0.3327E+00     0.2610E-02
   48      125.23      0.3386E+00     0.2657E-02
   49      124.12      0.3442E+00     0.2702E-02
   50      123.01      0.3496E+00     0.2746E-02
   51      121.90      0.3546E+00     0.2788E-02
   52      120.80      0.3594E+00     0.2827E-02
   53      119.70      0.3638E+00     0.2865E-02
   54      118.60      0.3680E+00     0.2900E-02
   55      117.51      0.3718E+00     0.2933E-02
   56      116.42      0.3753E+00     0.2964E-02
   57      115.33      0.3785E+00     0.2992E-02
   58      114.25      0.3813E+00     0.3019E-02
   59      113.17      0.3838E+00     0.3043E-02
   60      112.09      0.3860E+00     0.3064E-02
   61      111.02      0.3878E+00     0.3083E-02
   62      109.95      0.3893E+00     0.3100E-02
   63      108.88      0.3905E+00     0.3115E-02
   64      107.81      0.3913E+00     0.3127E-02
   65      106.75      0.3919E+00     0.3137E-02
   66      105.69      0.3920E+00     0.3144E-02
   67      104.64      0.3919E+00     0.3149E-02
   68      103.58      0.3915E+00     0.3152E-02
   69      102.53      0.3907E+00     0.3153E-02
   70      101.49      0.3896E+00     0.3152E-02
   71      100.44      0.3883E+00     0.3148E-02
   72       99.40      0.3866E+00     0.3142E-02
   73       98.37      0.3847E+00     0.3134E-02
   74       97.33      0.3825E+00     0.3124E-02
   75       96.30      0.3801E+00     0.3113E-02
   76       95.28      0.3773E+00     0.3099E-02
   77       94.25      0.3744E+00     0.3083E-02
   78       93.23      0.3712E+00     0.3066E-02
   79       92.21      0.3677E+00     0.3047E-02
   80       91.20      0.3641E+00     0.3026E-02
   81       90.19      0.3602E+00     0.3003E-02
   82       89.18      0.3562E+00     0.2979E-02
   83       88.17      0.3520E+00     0.2954E-02
   84       87.17      0.3476E+00     0.2927E-02
   85       86.17      0.3430E+00     0.2899E-02
   86       85.17      0.3383E+00     0.2869E-02
   87       84.18      0.3334E+00     0.2839E-02
   88       83.19      0.3285E+00     0.2807E-02
   89       82.20      0.3234E+00     0.2774E-02
   90       81.21      0.3182E+00     0.2740E-02
   91       80.23      0.3129E+00     0.2706E-02
   92       79.25      0.3075E+00     0.2670E-02
   93       78.28      0.3020E+00     0.2634E-02
   94       77.30      0.2965E+00     0.2597E-02
   95       76.33      0.2909E+00     0.2559E-02
   96       75.36      0.2853E+00     0.2521E-02
   97       74.40      0.2797E+00     0.2482E-02
   98       73.44      0.2740E+00     0.2443E-02
   99       72.48      0.2683E+00     0.2403E-02
  100       71.52      0.2626E+00     0.2364E-02
  101       70.56      0.2569E+00     0.2323E-02
  102       69.61      0.2512E+00     0.2283E-02
  103       68.66      0.2456E+00     0.2243E-02
  104       67.71      0.2399E+00     0.2202E-02
  105       66.77      0.2343E+00     0.2161E-02
  106       65.83      0.2287E+00     0.2121E-02
  107       64.89      0.2232E+00     0.2080E-02
  108       63.95      0.2178E+00     0.2040E-02
  109       63.02      0.2124E+00     0.2000E-02
  110       62.08      0.2070E+00     0.1960E-02
  111       61.15      0.2017E+00     0.1920E-02
  112       60.23      0.1966E+00     0.1880E-02
  113       59.30      0.1914E+00     0.1841E-02
  114       58.38      0.1864E+00     0.1802E-02
  115       57.46      0.1815E+00     0.1764E-02
  116       56.54      0.1766E+00     0.1726E-02
  117       55.62      0.1718E+00     0.1688E-02
  118       54.71      0.1672E+00     0.1651E-02
  119       53.80      0.1626E+00     0.1614E-02
  120       52.89      0.1582E+00     0.1578E-02
  121       51.98      0.1538E+00     0.1542E-02
  122       51.07      0.1495E+00     0.1507E-02
  123       50.17      0.1454E+00     0.1473E-02
  124       49.27      0.1413E+00     0.1439E-02
  125       48.37      0.1374E+00     0.1406E-02
  126       47.47      0.1336E+00     0.1373E-02
  127       46.57      0.1299E+00     0.1341E-02
  128       45.68      0.1262E+00     0.1310E-02
  129       44.78      0.1227E+00     0.1279E-02
  130       43.89      0.1193E+00     0.1249E-02
  131       43.00      0.1161E+00     0.1219E-02
  132       42.11      0.1129E+00     0.1191E-02
  133       41.23      0.1098E+00     0.1163E-02
  134       40.34      0.1068E+00     0.1135E-02
  135       39.46      0.1040E+00     0.1109E-02
  136       38.58      0.1012E+00     0.1083E-02
  137       37.70      0.9854E-01     0.1057E-02
  138       36.82      0.9597E-01     0.1033E-02
  139       35.95      0.9351E-01     0.1009E-02
  140       35.07      0.9113E-01     0.9856E-03
  141       34.20      0.8885E-01     0.9631E-03
  142       33.32      0.8667E-01     0.9412E-03
  143       32.45      0.8457E-01     0.9200E-03
  144       31.58      0.8256E-01     0.8994E-03
  145       30.72      0.8063E-01     0.8795E-03
  146       29.85      0.7879E-01     0.8603E-03
  147       28.98      0.7703E-01     0.8417E-03
  148       28.12      0.7535E-01     0.8238E-03
  149       27.25      0.7375E-01     0.8064E-03
  150       26.39      0.7222E-01     0.7898E-03
  151       25.53      0.7076E-01     0.7737E-03
  152       24.67      0.6938E-01     0.7583E-03
  153       23.81      0.6806E-01     0.7435E-03
  154       22.95      0.6681E-01     0.7292E-03
  155       22.09      0.6562E-01     0.7156E-03
  156       21.23      0.6450E-01     0.7026E-03
  157       20.38      0.6344E-01     0.6901E-03
  158       19.52      0.6244E-01     0.6782E-03
  159       18.67      0.6149E-01     0.6669E-03
  160       17.81      0.6060E-01     0.6562E-03
  161       16.96      0.5976E-01     0.6459E-03
  162       16.11      0.5897E-01     0.6363E-03
  163       15.26      0.5824E-01     0.6271E-03
  164       14.41      0.5755E-01     0.6185E-03
  165       13.56      0.5691E-01     0.6105E-03
  166       12.71      0.5632E-01     0.6029E-03
  167       11.86      0.5577E-01     0.5959E-03
  168       11.01      0.5526E-01     0.5894E-03
  169       10.16      0.5480E-01     0.5833E-03
  170        9.31      0.5437E-01     0.5778E-03
  171        8.46      0.5399E-01     0.5728E-03
  172        7.62      0.5365E-01     0.5682E-03
  173        6.77      0.5334E-01     0.5642E-03
  174        5.92      0.5307E-01     0.5606E-03
  175        5.08      0.5284E-01     0.5575E-03
  176        4.23      0.5265E-01     0.5549E-03
  177        3.38      0.5249E-01     0.5528E-03
  178        2.54      0.5237E-01     0.5512E-03
  179        1.69      0.5228E-01     0.5500E-03
  180        0.85      0.5223E-01     0.5493E-03
  181        0.00      0.5221E-01     0.5490E-03
