    1      180.00      0.1580E-01     0.1818E-03
    2      178.64      0.1583E-01     0.1820E-03
    3      177.27      0.1591E-01     0.1824E-03
    4      175.91      0.1605E-01     0.1830E-03
    5      174.54      0.1624E-01     0.1839E-03
    6      173.18      0.1649E-01     0.1850E-03
    7      171.82      0.1679E-01     0.1864E-03
    8      170.46      0.1714E-01     0.1880E-03
    9      169.10      0.1754E-01     0.1899E-03
   10      167.74      0.1799E-01     0.1919E-03
   11      166.39      0.1848E-01     0.1942E-03
   12      165.03      0.1901E-01     0.1966E-03
   13      163.68      0.1958E-01     0.1992E-03
   14      162.33      0.2018E-01     0.2020E-03
   15      160.99      0.2082E-01     0.2049E-03
   16      159.65      0.2148E-01     0.2079E-03
   17      158.31      0.2217E-01     0.2111E-03
   18      156.97      0.2288E-01     0.2143E-03
   19      155.64      0.2361E-01     0.2176E-03
   20      154.31      0.2435E-01     0.2210E-03
   21      152.98      0.2510E-01     0.2245E-03
   22      151.66      0.2586E-01     0.2279E-03
   23      150.34      0.2662E-01     0.2314E-03
   24      149.03      0.2737E-01     0.2348E-03
   25      147.72      0.2812E-01     0.2382E-03
   26      146.42      0.2887E-01     0.2416E-03
   27      145.12      0.2959E-01     0.2449E-03
   28      143.82      0.3030E-01     0.2482E-03
   29      142.53      0.3099E-01     0.2514E-03
   30      141.25      0.3166E-01     0.2544E-03
   31      139.96      0.3230E-01     0.2574E-03
   32      138.69      0.3291E-01     0.2602E-03
   33      137.42      0.3348E-01     0.2629E-03
   34      136.15      0.3402E-01     0.2655E-03
   35      134.90      0.3453E-01     0.2679E-03
   36      133.64      0.3499E-01     0.2702E-03
   37      132.39      0.3541E-01     0.2723E-03
   38      131.15      0.3579E-01     0.2742E-03
   39      129.91      0.3613E-01     0.2759E-03
   40      128.68      0.3642E-01     0.2775E-03
   41      127.46      0.3666E-01     0.2789E-03
   42      126.24      0.3685E-01     0.2801E-03
   43      125.03      0.3699E-01     0.2811E-03
   44      123.82      0.3709E-01     0.2820E-03
   45      122.62      0.3714E-01     0.2826E-03
   46      121.42      0.3713E-01     0.2831E-03
   47      120.23      0.3708E-01     0.2834E-03
   48      119.05      0.3698E-01     0.2835E-03
   49      117.87      0.3684E-01     0.2835E-03
   50      116.70      0.3664E-01     0.2832E-03
   51      115.53      0.3640E-01     0.2829E-03
   52      114.37      0.3612E-01     0.2823E-03
   53      113.22      0.3579E-01     0.2816E-03
   54      112.07      0.3542E-01     0.2808E-03
   55      110.93      0.3502E-01     0.2798E-03
   56      109.79      0.3457E-01     0.2787E-03
   57      108.66      0.3408E-01     0.2775E-03
   58      107.54      0.3357E-01     0.2761E-03
   59      106.42      0.3302E-01     0.2746E-03
   60      105.31      0.3244E-01     0.2730E-03
   61      104.20      0.3183E-01     0.2713E-03
   62      103.10      0.3119E-01     0.2696E-03
   63      102.01      0.3053E-01     0.2677E-03
   64      100.92      0.2985E-01     0.2657E-03
   65       99.84      0.2915E-01     0.2637E-03
   66       98.76      0.2844E-01     0.2616E-03
   67       97.69      0.2771E-01     0.2595E-03
   68       96.62      0.2696E-01     0.2573E-03
   69       95.56      0.2621E-01     0.2550E-03
   70       94.51      0.2545E-01     0.2527E-03
   71       93.46      0.2469E-01     0.2504E-03
   72       92.42      0.2392E-01     0.2481E-03
   73       91.38      0.2315E-01     0.2457E-03
   74       90.35      0.2238E-01     0.2433E-03
   75       89.32      0.2162E-01     0.2408E-03
   76       88.30      0.2086E-01     0.2384E-03
   77       87.28      0.2011E-01     0.2360E-03
   78       86.27      0.1937E-01     0.2335E-03
   79       85.26      0.1864E-01     0.2311E-03
   80       84.26      0.1792E-01     0.2286E-03
   81       83.26      0.1721E-01     0.2262E-03
   82       82.27      0.1652E-01     0.2238E-03
   83       81.29      0.1585E-01     0.2214E-03
   84       80.30      0.1520E-01     0.2190E-03
   85       79.33      0.1456E-01     0.2166E-03
   86       78.36      0.1395E-01     0.2142E-03
   87       77.39      0.1336E-01     0.2119E-03
   88       76.43      0.1279E-01     0.2096E-03
   89       75.47      0.1224E-01     0.2073E-03
   90       74.52      0.1172E-01     0.2050E-03
   91       73.57      0.1123E-01     0.2027E-03
   92       72.62      0.1075E-01     0.2005E-03
   93       71.68      0.1031E-01     0.1983E-03
   94       70.75      0.9886E-02     0.1962E-03
   95       69.81      0.9491E-02     0.1940E-03
   96       68.89      0.9123E-02     0.1919E-03
   97       67.96      0.8781E-02     0.1898E-03
   98       67.05      0.8465E-02     0.1878E-03
   99       66.13      0.8175E-02     0.1858E-03
  100       65.22      0.7911E-02     0.1838E-03
