    1      180.00      0.2404E-01     0.1616E-03
    2      178.63      0.2409E-01     0.1618E-03
    3      177.27      0.2423E-01     0.1625E-03
    4      175.91      0.2448E-01     0.1637E-03
    5      174.54      0.2481E-01     0.1653E-03
    6      173.18      0.2524E-01     0.1674E-03
    7      171.82      0.2576E-01     0.1700E-03
    8      170.46      0.2637E-01     0.1729E-03
    9      169.10      0.2707E-01     0.1763E-03
   10      167.74      0.2785E-01     0.1801E-03
   11      166.39      0.2871E-01     0.1843E-03
   12      165.03      0.2964E-01     0.1888E-03
   13      163.68      0.3064E-01     0.1936E-03
   14      162.33      0.3171E-01     0.1988E-03
   15      160.99      0.3285E-01     0.2042E-03
   16      159.64      0.3403E-01     0.2099E-03
   17      158.30      0.3527E-01     0.2159E-03
   18      156.97      0.3656E-01     0.2220E-03
   19      155.63      0.3788E-01     0.2283E-03
   20      154.31      0.3924E-01     0.2347E-03
   21      152.98      0.4063E-01     0.2413E-03
   22      151.66      0.4204E-01     0.2479E-03
   23      150.34      0.4346E-01     0.2546E-03
   24      149.03      0.4489E-01     0.2612E-03
   25      147.72      0.4633E-01     0.2679E-03
   26      146.41      0.4776E-01     0.2745E-03
   27      145.11      0.4919E-01     0.2811E-03
   28      143.82      0.5060E-01     0.2876E-03
   29      142.53      0.5199E-01     0.2939E-03
   30      141.24      0.5336E-01     0.3001E-03
   31      139.96      0.5469E-01     0.3061E-03
   32      138.69      0.5599E-01     0.3119E-03
   33      137.42      0.5725E-01     0.3175E-03
   34      136.15      0.5846E-01     0.3229E-03
   35      134.89      0.5962E-01     0.3280E-03
   36      133.64      0.6073E-01     0.3328E-03
   37      132.39      0.6177E-01     0.3373E-03
   38      131.15      0.6276E-01     0.3415E-03
   39      129.91      0.6368E-01     0.3454E-03
   40      128.68      0.6453E-01     0.3490E-03
   41      127.45      0.6531E-01     0.3522E-03
   42      126.23      0.6601E-01     0.3551E-03
   43      125.02      0.6664E-01     0.3577E-03
   44      123.81      0.6720E-01     0.3599E-03
   45      122.61      0.6767E-01     0.3617E-03
   46      121.41      0.6806E-01     0.3632E-03
   47      120.22      0.6838E-01     0.3644E-03
   48      119.04      0.6861E-01     0.3651E-03
   49      117.86      0.6876E-01     0.3656E-03
   50      116.69      0.6883E-01     0.3657E-03
   51      115.53      0.6882E-01     0.3654E-03
   52      114.37      0.6873E-01     0.3649E-03
   53      113.21      0.6856E-01     0.3640E-03
   54      112.06      0.6832E-01     0.3627E-03
   55      110.92      0.6800E-01     0.3612E-03
   56      109.79      0.6760E-01     0.3594E-03
   57      108.66      0.6713E-01     0.3574E-03
   58      107.53      0.6660E-01     0.3550E-03
   59      106.42      0.6599E-01     0.3524E-03
   60      105.30      0.6532E-01     0.3495E-03
   61      104.20      0.6459E-01     0.3465E-03
   62      103.10      0.6380E-01     0.3432E-03
   63      102.00      0.6296E-01     0.3397E-03
   64      100.91      0.6206E-01     0.3360E-03
   65       99.83      0.6111E-01     0.3321E-03
   66       98.75      0.6012E-01     0.3281E-03
   67       97.68      0.5908E-01     0.3239E-03
   68       96.62      0.5800E-01     0.3196E-03
   69       95.56      0.5689E-01     0.3152E-03
   70       94.50      0.5575E-01     0.3107E-03
   71       93.45      0.5458E-01     0.3061E-03
   72       92.41      0.5338E-01     0.3014E-03
   73       91.37      0.5216E-01     0.2966E-03
   74       90.34      0.5092E-01     0.2918E-03
   75       89.31      0.4967E-01     0.2869E-03
   76       88.29      0.4841E-01     0.2820E-03
   77       87.27      0.4713E-01     0.2771E-03
   78       86.26      0.4586E-01     0.2722E-03
   79       85.26      0.4458E-01     0.2673E-03
   80       84.25      0.4331E-01     0.2624E-03
   81       83.26      0.4203E-01     0.2575E-03
   82       82.27      0.4077E-01     0.2527E-03
   83       81.28      0.3952E-01     0.2479E-03
   84       80.30      0.3828E-01     0.2431E-03
   85       79.32      0.3706E-01     0.2384E-03
   86       78.35      0.3585E-01     0.2337E-03
   87       77.38      0.3467E-01     0.2291E-03
   88       76.42      0.3351E-01     0.2246E-03
   89       75.46      0.3237E-01     0.2201E-03
   90       74.51      0.3126E-01     0.2157E-03
   91       73.56      0.3018E-01     0.2114E-03
   92       72.62      0.2913E-01     0.2072E-03
   93       71.68      0.2811E-01     0.2031E-03
   94       70.74      0.2712E-01     0.1991E-03
   95       69.81      0.2617E-01     0.1951E-03
   96       68.88      0.2525E-01     0.1913E-03
   97       67.96      0.2437E-01     0.1875E-03
   98       67.04      0.2353E-01     0.1839E-03
   99       66.13      0.2273E-01     0.1804E-03
  100       65.21      0.2196E-01     0.1769E-03
  101       64.31      0.2123E-01     0.1736E-03
  102       63.40      0.2055E-01     0.1704E-03
  103       62.51      0.1990E-01     0.1672E-03
  104       61.61      0.1929E-01     0.1642E-03
  105       60.72      0.1872E-01     0.1613E-03
  106       59.83      0.1819E-01     0.1584E-03
  107       58.95      0.1770E-01     0.1557E-03
  108       58.07      0.1724E-01     0.1531E-03
  109       57.19      0.1683E-01     0.1505E-03
  110       56.31      0.1645E-01     0.1481E-03
  111       55.44      0.1611E-01     0.1458E-03
  112       54.58      0.1580E-01     0.1435E-03
  113       53.71      0.1553E-01     0.1413E-03
  114       52.85      0.1530E-01     0.1393E-03
  115       52.00      0.1510E-01     0.1373E-03
  116       51.14      0.1493E-01     0.1354E-03
  117       50.29      0.1479E-01     0.1335E-03
  118       49.44      0.1468E-01     0.1318E-03
  119       48.60      0.1460E-01     0.1301E-03
  120       47.76      0.1455E-01     0.1286E-03
  121       46.92      0.1452E-01     0.1270E-03
  122       46.08      0.1452E-01     0.1256E-03
  123       45.25      0.1454E-01     0.1242E-03
  124       44.42      0.1459E-01     0.1229E-03
  125       43.59      0.1465E-01     0.1217E-03
  126       42.76      0.1474E-01     0.1205E-03
  127       41.94      0.1485E-01     0.1194E-03
  128       41.12      0.1497E-01     0.1183E-03
  129       40.30      0.1511E-01     0.1173E-03
  130       39.49      0.1526E-01     0.1164E-03
  131       38.67      0.1542E-01     0.1154E-03
  132       37.86      0.1560E-01     0.1146E-03
  133       37.05      0.1579E-01     0.1138E-03
  134       36.25      0.1599E-01     0.1130E-03
  135       35.44      0.1619E-01     0.1123E-03
  136       34.64      0.1640E-01     0.1116E-03
  137       33.84      0.1662E-01     0.1110E-03
  138       33.04      0.1684E-01     0.1104E-03
  139       32.25      0.1707E-01     0.1098E-03
  140       31.45      0.1730E-01     0.1093E-03
  141       30.66      0.1753E-01     0.1088E-03
  142       29.87      0.1776E-01     0.1083E-03
  143       29.08      0.1799E-01     0.1079E-03
  144       28.30      0.1822E-01     0.1074E-03
  145       27.51      0.1845E-01     0.1070E-03
  146       26.73      0.1868E-01     0.1067E-03
  147       25.95      0.1890E-01     0.1063E-03
  148       25.17      0.1912E-01     0.1060E-03
  149       24.39      0.1934E-01     0.1057E-03
  150       23.61      0.1955E-01     0.1054E-03
  151       22.84      0.1975E-01     0.1052E-03
  152       22.06      0.1995E-01     0.1049E-03
  153       21.29      0.2015E-01     0.1047E-03
