    1      180.00      0.5539E-01     0.4155E-03
    2      178.81      0.5560E-01     0.4172E-03
    3      177.61      0.5625E-01     0.4223E-03
    4      176.42      0.5732E-01     0.4307E-03
    5      175.22      0.5882E-01     0.4425E-03
    6      174.03      0.6074E-01     0.4577E-03
    7      172.84      0.6307E-01     0.4761E-03
    8      171.64      0.6582E-01     0.4977E-03
    9      170.45      0.6896E-01     0.5225E-03
   10      169.26      0.7250E-01     0.5505E-03
   11      168.07      0.7642E-01     0.5814E-03
   12      166.88      0.8072E-01     0.6153E-03
   13      165.69      0.8537E-01     0.6521E-03
   14      164.51      0.9038E-01     0.6917E-03
   15      163.32      0.9572E-01     0.7339E-03
   16      162.13      0.1014E+00     0.7787E-03
   17      160.95      0.1073E+00     0.8260E-03
   18      159.77      0.1136E+00     0.8755E-03
   19      158.59      0.1201E+00     0.9273E-03
   20      157.41      0.1269E+00     0.9811E-03
   21      156.23      0.1339E+00     0.1037E-02
   22      155.05      0.1412E+00     0.1094E-02
   23      153.88      0.1486E+00     0.1154E-02
   24      152.70      0.1562E+00     0.1214E-02
   25      151.53      0.1640E+00     0.1276E-02
   26      150.36      0.1720E+00     0.1340E-02
   27      149.19      0.1800E+00     0.1404E-02
   28      148.03      0.1882E+00     0.1469E-02
   29      146.86      0.1964E+00     0.1535E-02
   30      145.70      0.2047E+00     0.1602E-02
   31      144.54      0.2130E+00     0.1669E-02
   32      143.39      0.2214E+00     0.1736E-02
   33      142.23      0.2297E+00     0.1803E-02
   34      141.08      0.2380E+00     0.1871E-02
   35      139.93      0.2463E+00     0.1938E-02
   36      138.78      0.2545E+00     0.2005E-02
   37      137.64      0.2627E+00     0.2071E-02
   38      136.49      0.2707E+00     0.2137E-02
   39      135.36      0.2787E+00     0.2202E-02
   40      134.22      0.2865E+00     0.2266E-02
   41      133.08      0.2941E+00     0.2329E-02
   42      131.95      0.3016E+00     0.2391E-02
   43      130.82      0.3089E+00     0.2451E-02
   44      129.70      0.3160E+00     0.2510E-02
   45      128.57      0.3229E+00     0.2568E-02
   46      127.45      0.3295E+00     0.2624E-02
   47      126.34      0.3359E+00     0.2679E-02
   48      125.22      0.3421E+00     0.2731E-02
   49      124.11      0.3480E+00     0.2782E-02
   50      123.00      0.3536E+00     0.2831E-02
   51      121.90      0.3589E+00     0.2877E-02
   52      120.79      0.3640E+00     0.2922E-02
   53      119.69      0.3687E+00     0.2964E-02
   54      118.60      0.3731E+00     0.3004E-02
   55      117.50      0.3772E+00     0.3042E-02
   56      116.41      0.3810E+00     0.3077E-02
   57      115.33      0.3845E+00     0.3110E-02
   58      114.24      0.3877E+00     0.3140E-02
   59      113.16      0.3905E+00     0.3168E-02
   60      112.08      0.3929E+00     0.3194E-02
   61      111.01      0.3951E+00     0.3217E-02
   62      109.94      0.3969E+00     0.3237E-02
   63      108.87      0.3984E+00     0.3255E-02
   64      107.80      0.3995E+00     0.3271E-02
   65      106.74      0.4003E+00     0.3284E-02
   66      105.68      0.4008E+00     0.3294E-02
   67      104.63      0.4010E+00     0.3302E-02
   68      103.57      0.4008E+00     0.3308E-02
   69      102.53      0.4003E+00     0.3311E-02
   70      101.48      0.3996E+00     0.3312E-02
   71      100.44      0.3985E+00     0.3310E-02
   72       99.40      0.3971E+00     0.3306E-02
   73       98.36      0.3954E+00     0.3300E-02
   74       97.33      0.3935E+00     0.3292E-02
   75       96.30      0.3913E+00     0.3281E-02
   76       95.27      0.3888E+00     0.3268E-02
   77       94.24      0.3861E+00     0.3254E-02
   78       93.22      0.3831E+00     0.3237E-02
   79       92.20      0.3799E+00     0.3218E-02
   80       91.19      0.3764E+00     0.3197E-02
   81       90.18      0.3728E+00     0.3175E-02
   82       89.17      0.3689E+00     0.3151E-02
   83       88.16      0.3648E+00     0.3125E-02
   84       87.16      0.3606E+00     0.3098E-02
   85       86.16      0.3562E+00     0.3069E-02
   86       85.16      0.3516E+00     0.3039E-02
   87       84.17      0.3469E+00     0.3007E-02
   88       83.18      0.3420E+00     0.2974E-02
   89       82.19      0.3371E+00     0.2940E-02
   90       81.21      0.3319E+00     0.2904E-02
   91       80.22      0.3267E+00     0.2868E-02
   92       79.24      0.3214E+00     0.2831E-02
   93       78.27      0.3160E+00     0.2792E-02
   94       77.29      0.3106E+00     0.2753E-02
   95       76.32      0.3050E+00     0.2713E-02
   96       75.36      0.2994E+00     0.2672E-02
   97       74.39      0.2938E+00     0.2631E-02
   98       73.43      0.2881E+00     0.2589E-02
   99       72.47      0.2825E+00     0.2547E-02
  100       71.51      0.2767E+00     0.2504E-02
  101       70.56      0.2710E+00     0.2461E-02
  102       69.60      0.2653E+00     0.2417E-02
  103       68.65      0.2596E+00     0.2374E-02
  104       67.71      0.2539E+00     0.2330E-02
  105       66.76      0.2483E+00     0.2286E-02
  106       65.82      0.2426E+00     0.2241E-02
  107       64.88      0.2370E+00     0.2197E-02
  108       63.94      0.2315E+00     0.2153E-02
  109       63.01      0.2260E+00     0.2109E-02
  110       62.08      0.2205E+00     0.2065E-02
  111       61.15      0.2152E+00     0.2022E-02
  112       60.22      0.2099E+00     0.1978E-02
  113       59.29      0.2046E+00     0.1935E-02
  114       58.37      0.1995E+00     0.1892E-02
  115       57.45      0.1944E+00     0.1850E-02
  116       56.53      0.1894E+00     0.1808E-02
  117       55.62      0.1845E+00     0.1766E-02
  118       54.70      0.1797E+00     0.1725E-02
  119       53.79      0.1750E+00     0.1684E-02
  120       52.88      0.1704E+00     0.1644E-02
  121       51.97      0.1658E+00     0.1604E-02
  122       51.07      0.1614E+00     0.1565E-02
  123       50.16      0.1571E+00     0.1527E-02
  124       49.26      0.1529E+00     0.1489E-02
  125       48.36      0.1488E+00     0.1451E-02
  126       47.46      0.1448E+00     0.1415E-02
  127       46.56      0.1409E+00     0.1379E-02
  128       45.67      0.1372E+00     0.1343E-02
  129       44.78      0.1335E+00     0.1309E-02
  130       43.89      0.1299E+00     0.1275E-02
  131       43.00      0.1265E+00     0.1242E-02
  132       42.11      0.1231E+00     0.1209E-02
  133       41.22      0.1199E+00     0.1177E-02
  134       40.34      0.1168E+00     0.1146E-02
  135       39.46      0.1137E+00     0.1116E-02
  136       38.58      0.1108E+00     0.1087E-02
  137       37.70      0.1080E+00     0.1058E-02
  138       36.82      0.1052E+00     0.1030E-02
  139       35.94      0.1026E+00     0.1002E-02
  140       35.07      0.1001E+00     0.9758E-03
  141       34.19      0.9767E-01     0.9500E-03
  142       33.32      0.9533E-01     0.9249E-03
  143       32.45      0.9309E-01     0.9005E-03
  144       31.58      0.9094E-01     0.8769E-03
  145       30.71      0.8887E-01     0.8540E-03
  146       29.84      0.8690E-01     0.8319E-03
  147       28.98      0.8501E-01     0.8105E-03
  148       28.11      0.8320E-01     0.7898E-03
  149       27.25      0.8147E-01     0.7698E-03
  150       26.39      0.7982E-01     0.7505E-03
  151       25.52      0.7825E-01     0.7319E-03
  152       24.66      0.7675E-01     0.7140E-03
  153       23.80      0.7533E-01     0.6968E-03
  154       22.95      0.7397E-01     0.6803E-03
  155       22.09      0.7269E-01     0.6645E-03
  156       21.23      0.7147E-01     0.6493E-03
  157       20.38      0.7031E-01     0.6348E-03
  158       19.52      0.6922E-01     0.6210E-03
  159       18.67      0.6819E-01     0.6078E-03
  160       17.81      0.6722E-01     0.5952E-03
  161       16.96      0.6630E-01     0.5833E-03
  162       16.11      0.6544E-01     0.5720E-03
  163       15.26      0.6464E-01     0.5613E-03
  164       14.40      0.6389E-01     0.5512E-03
  165       13.55      0.6319E-01     0.5418E-03
  166       12.70      0.6254E-01     0.5329E-03
  167       11.86      0.6193E-01     0.5247E-03
  168       11.01      0.6138E-01     0.5170E-03
  169       10.16      0.6087E-01     0.5100E-03
  170        9.31      0.6040E-01     0.5035E-03
  171        8.46      0.5998E-01     0.4976E-03
  172        7.62      0.5960E-01     0.4922E-03
  173        6.77      0.5927E-01     0.4875E-03
  174        5.92      0.5897E-01     0.4833E-03
  175        5.08      0.5872E-01     0.4797E-03
  176        4.23      0.5850E-01     0.4766E-03
  177        3.38      0.5833E-01     0.4741E-03
  178        2.54      0.5819E-01     0.4721E-03
  179        1.69      0.5810E-01     0.4708E-03
  180        0.85      0.5804E-01     0.4699E-03
  181        0.00      0.5802E-01     0.4696E-03
