 p, p', V11, V12, V21, V22
   2.2482928370756174E-003   2.1938506043821571        1.6795008973200128E-002  0.64521487240418918        3.0606822951871506E-008   1.6337755373274979E-007
   2.2482928370756174E-003   2.4092669444072921        4.9684394968155361E-002  0.58179027310250253        2.1068979967539906E-008   1.2401083715790976E-007
   2.2482928370756174E-003   2.6365626893755616        7.3935913940424022E-002  0.51214900570212596        1.8615122699747031E-008   9.6153703074536170E-008
   2.2482928370756174E-003   2.8758463176059297        8.9604397257900009E-002  0.43907824696235032        1.9689557725271082E-008   7.7209558509619860E-008
   2.2482928370756174E-003   3.1271608222685270        9.7242894104098782E-002  0.36556126665560890        2.1770320253666984E-008   6.4726300778150451E-008
   2.2482928370756174E-003   3.3904679018907924        9.7840747919017201E-002  0.29460776968632857        2.3244910721418482E-008   5.6545407894175342E-008
   2.2482928370756174E-003   3.6656301471596073        9.2711671672552759E-002  0.22901542519480939        2.3288694093809828E-008   5.0906690480986581E-008
   2.2482928370756174E-003   3.9523912263882477        8.3353609215488969E-002  0.17109651821062180        2.1715438536175413E-008   4.6498531220250792E-008
   2.2482928370756174E-003   4.2503541701595280        7.1303883799859219E-002  0.12242585813346134        1.8794471955253570E-008   4.2450791797290465E-008
   2.2482928370756174E-003   4.5589579872428647        5.8008909171004881E-002   8.3675591921432299E-002   1.5050532736142037E-008   3.8279456789256752E-008
   2.2482928370756174E-003   4.8774530132949403        4.4720349869992390E-002   5.4590428155865206E-002   1.1075300030093340E-008   3.3802048923161836E-008
   2.2482928370756174E-003   5.2048756037155552        3.2422826444472926E-002   3.4121730877974231E-002   7.3803475857735007E-009   2.9045675651319112E-008
   2.2482928370756174E-003   5.5400230318615318        2.1794537057059391E-002   2.0691403831304408E-002   4.3106603884204183E-009   2.4164216082029443E-008
   2.2482928370756174E-003   5.8814297383477552        1.3201162660069158E-002   1.2515863257454142E-002   2.0211140113198905E-009   1.9371498115514583E-008
   2.2482928370756174E-003   6.2273463843824359        6.7225368146274465E-003   7.9053898782281470E-003   5.0269479025186893E-010   1.4889463144065799E-008
   2.2482928370756174E-003   6.5757234713064090        2.2083522469267779E-003   5.4714928697109661E-003  -3.6356351480484269E-010   1.0908193736675266E-008
   2.2482928370756174E-003   6.9242015687780931       -6.4629306541849401E-004   4.2147861100957536E-003  -7.4719943726182481E-010   7.5573390696078524E-009
   2.2482928370756174E-003   7.2701104035127910       -2.2196615429578015E-003   3.5080160111929173E-003  -8.1960966662250917E-010   4.8914926623778468E-009
   2.2482928370756174E-003   7.6104791474668696       -2.8917199553164870E-003   3.0151283445662225E-003  -7.2350695450221067E-010   2.8916877115063591E-009
   2.2482928370756174E-003   7.9420601509323410       -2.9933807691038556E-003   2.5911504580991337E-003  -5.6052638016217262E-010   1.4812815054757921E-009
   2.2482928370756174E-003   8.2613680347895482       -2.7807215145294896E-003   2.1949782170891737E-003  -3.9235319189490084E-010   5.5012099340531546E-010
   2.2482928370756174E-003   8.5647354405035649       -2.4311176632438323E-003   1.8291328078076103E-003  -2.4926592119965201E-010  -2.0871247599023320E-011
   2.2482928370756174E-003   8.8483858134712552       -2.0539149109099083E-003   1.5062646747156302E-003  -1.4079566274986232E-010  -3.4087696425134823E-010
   2.2482928370756174E-003   9.1085223801316051       -1.7075524564168704E-003   1.2350796934021875E-003  -6.5105494009483437E-011  -4.9872490780313037E-010
   2.2482928370756174E-003   9.3414310374521659       -1.4169187516711495E-003   1.0172937726186295E-003  -1.5654282904741547E-011  -5.6005054159559756E-010
   2.2482928370756174E-003   9.5435933289861286       -1.1875094184553403E-003   8.4927545218277465E-004   1.4886397404168242E-011  -5.6952675706830961E-010
   2.2482928370756174E-003   9.7118042216115583       -1.0153591649714421E-003   7.2474056782929387E-004   3.2798916234545706E-011  -5.5541697551662661E-010
   2.2482928370756174E-003   9.8432883090006946       -8.9318380485034011E-004   6.3695324641726322E-004   4.2765893220833725E-011  -5.3443138382372265E-010
   2.2482928370756174E-003   9.9358082230085376       -8.1374745886534847E-004   5.8008412101661429E-004   4.7945962577868979E-011  -5.1580717177382090E-010
   2.2482928370756174E-003   9.9877715137617074       -7.7147303129429740E-004   5.4987571900366869E-004   5.0262517854185089E-011  -5.0425669904926906E-010
   2.2482928370756174E-003   10.137428016298102       -6.5891491214120808E-004   4.6960089382428675E-004   5.4843251001771599E-011  -4.6775436732405354E-010
   2.2482928370756174E-003   10.720561454441725       -3.3754440496748230E-004   2.4111372476215336E-004   5.2616819643668740E-011  -3.1145377428320810E-010
   2.2482928370756174E-003   11.755311434973482       -8.4883812961271849E-005   6.1150613362388544E-005   2.5037997257416815E-011  -1.0962777613941126E-010
   2.2482928370756174E-003   13.217660563555622       -8.2714133358594944E-006   6.0386459147729214E-006   4.2708378035816952E-012  -1.5084426125091048E-011
   2.2482928370756174E-003   15.073361870796983       -2.4072108393622225E-007   1.7833313449574625E-007   2.0232838036699021E-013  -6.1310056204192511E-013
   2.2482928370756174E-003   17.278926385469699       -1.6212600783903533E-009   1.2172585995759146E-009   2.0884686762394441E-015  -5.6706452133878137E-015
   2.2482928370756174E-003   19.782659960983459       -2.0264926643824903E-012   1.5383610245327333E-012   3.8033151978516714E-018  -9.5465137448699064E-018
   2.2482928370756174E-003   22.525878225691610       -4.0263447304119209E-016   3.0827415188591997E-016   1.0541408318609784E-021  -2.5012534459334796E-021
   2.2482928370756174E-003   25.444282977167099       -1.1984773818675919E-020   9.2353796686351674E-021   4.2138080287328055E-026  -9.6026449592470587E-026
   2.2482928370756174E-003   28.469469577330052       -5.6784774976254819E-026   4.3968480792959770E-026   2.5919516149066581E-031  -5.7366138776296718E-031
   2.2482928370756174E-003   31.530530422669948       -5.2079925930750257E-032   4.0469653245539262E-032   2.9930144598794889E-037  -6.4845488522589885E-037
   2.2482928370756174E-003   34.555717022832901       -1.2918709733258986E-038   1.0065456867032769E-038   9.0885703415705990E-044  -1.9384166113330353E-043
   2.2482928370756174E-003   37.474121774308394       -1.3798429024427194E-045   1.0772317913728538E-045   1.1577511196674066E-050  -2.4406209761777588E-050
   2.2482928370756174E-003   40.217340039016541       -1.1277035815272482E-052   8.8170799247567349E-053   1.1011971140086536E-057  -2.3012448132140061E-057
   2.2482928370756174E-003   42.721073614530297       -1.3554416644022620E-059   1.0609615017774298E-059   1.5051459252736559E-064  -3.1249235887534410E-064
   2.2482928370756174E-003   44.926638129203013       -4.7856731085168212E-066   3.7491029557597567E-066   5.9110918869592763E-071  -1.2212748101390512E-070
   2.2482928370756174E-003   46.782339436444374       -9.8450583877820754E-072   7.7174068417582690E-072   1.3241313107021040E-076  -2.7259921019937342E-076
   2.2482928370756174E-003   48.244688565026522       -2.2177508903264754E-076   1.7392274049645534E-076   3.1816686748689002E-081  -6.5335578548021302E-081
   2.2482928370756174E-003   49.279438545558278       -9.3147396951604830E-080   7.3069998439879204E-080   1.3969830073202137E-084  -2.8639600897013653E-084
   2.2482928370756174E-003   49.862571983701898       -1.0813551576048099E-081   8.4840589099345351E-082   1.6621099646263463E-086  -3.4044741649205458E-086
   1.1852434864195561E-002   2.2482928370756174E-003 -0.87529833984158567        1.2741179118575378E-005   3.5423126646358963E-004   1.7861290872420411E-009
   1.1852434864195561E-002   1.1852434864195561E-002 -0.87514006378216047        3.5399109794889650E-004   3.5399109794889650E-004   4.9604562282155475E-008
   1.1852434864195561E-002   2.9156776530830330E-002 -0.87431186903957225        2.1389120555102628E-003   3.5273652026121175E-004   2.9912273912057501E-007
   1.1852434864195561E-002   5.4209255506995041E-002 -0.87188586605569907        7.3606133409147602E-003   3.4908203113302396E-004   1.0233190065842267E-006
   1.1852434864195561E-002   8.7073971531413774E-002 -0.86655268193633039        1.8803715047263816E-002   3.4115499099087907E-004   2.5804524462520967E-006
   1.1852434864195561E-002  0.12783410097898734      -0.85671121007197848        3.9787881056316421E-002   3.2690723650328514E-004   5.3299131878706483E-006
   1.1852434864195561E-002  0.17659204054679603      -0.84065619134929948        7.3641594375986372E-002   3.0469737916316065E-004   9.4799411441740397E-006
   1.1852434864195561E-002  0.23346925969581567      -0.81687466046330082       0.12288145016179815        2.7406318276434246E-004   1.4898319981876669E-005
   1.1852434864195561E-002  0.29860603402024699      -0.78440001233929202       0.18824980309336406        2.3634610277050070E-004   2.0990050961547317E-005
   1.1852434864195561E-002  0.37216106493238577      -0.74309778686083672       0.26797542606056712        1.9468581102380890E-004   2.6775456733924973E-005
   1.1852434864195561E-002  0.45431096283106803      -0.69373515767261418       0.35768352154727928        1.5316393578059879E-004   3.1203478246202520E-005
   1.1852434864195561E-002  0.54524956016774628      -0.63777174048633745       0.45113601493623928        1.1548291834400685E-004   3.3545386623692850E-005
   1.1852434864195561E-002  0.64518701272937085      -0.57696554720839521       0.54153511192915715        8.3945349055377318E-005   3.3625407500217635E-005
   1.1852434864195561E-002  0.75434863931936003      -0.51299047002806009       0.62282419748077866        5.9219695260403642E-005   3.1773719674287797E-005
   1.1852434864195561E-002  0.87297344116993048      -0.44722694749954606       0.69050809942414071        4.0765299231712163E-005   2.8594917832696335E-005
   1.1852434864195561E-002   1.0013122326554424      -0.38076167204114253       0.74186112186817910        2.7463208870308166E-005   2.4725267317042858E-005
   1.1852434864195561E-002   1.1396253041473725      -0.31452401019887744       0.77569173133302305        1.8105282039344089E-005   2.0684444900771176E-005
   1.1852434864195561E-002   1.2881795262052731      -0.24945361458942603       0.79192775971622886        1.1645251406997838E-005   1.6829402152325554E-005
   1.1852434864195561E-002   1.4472447918866254      -0.18661926946811519       0.79122273560249290        7.2701691292836752E-006   1.3370006500141282E-005
   1.1852434864195561E-002   1.6170896810666129      -0.12725260465236993       0.77467688823734226        4.3810052683930471E-006   1.0406309255642972E-005
   1.1852434864195561E-002   1.7979762177473531       -7.2696028161662693E-002  0.74368596836775203        2.5443415962625159E-006   7.9647291710924335E-006
   1.1852434864195561E-002   1.9901535790969955       -2.4285731385506420E-002  0.69989103987296819        1.4451514840417999E-006   6.0253687911508726E-006
   1.1852434864195561E-002   2.1938506043821571        1.6799222648966338E-002  0.64518996958801955        8.5058756669306560E-007   4.5404491346884323E-006
   1.1852434864195561E-002   2.4092669444072921        4.9688110764433496E-002  0.58177131276494554        5.8550196399600717E-007   3.4464057174136435E-006
   1.1852434864195561E-002   2.6365626893755616        7.3939335932957054E-002  0.51213486845251266        5.1729732850394262E-007   2.6722190656981911E-006
   1.1852434864195561E-002   2.8758463176059297        8.9607643004359874E-002  0.43906795932382503        5.4715451817233892E-007   2.1457315818171460E-006
   1.1852434864195561E-002   3.1271608222685270        9.7246001746642399E-002  0.36555398555666763        6.0498339665200450E-007   1.7987994771967189E-006
   1.1852434864195561E-002   3.3904679018907924        9.7843695428898439E-002  0.29460277276946967        6.4596915256318157E-007   1.5714367019305935E-006
   1.1852434864195561E-002   3.6656301471596073        9.2714403482829541E-002  0.22901210537304906        6.4719279447131405E-007   1.4147264481361123E-006
   1.1852434864195561E-002   3.9523912263882477        8.3356063642256895E-002  0.17109437985195300        6.0347748069256449E-007   1.2922175778797814E-006
   1.1852434864195561E-002   4.2503541701595280        7.1306014823527372E-002  0.12242451219926016        5.2230716841408224E-007   1.1797276736802130E-006
   1.1852434864195561E-002   4.5589579872428647        5.8010698341240313E-002   8.3674748085534545E-002   4.1826430332108243E-007   1.0638047961505285E-006
   1.1852434864195561E-002   4.8774530132949403        4.4721807541233186E-002   5.4589883090409803E-002   3.0779204811716869E-007   9.3937694356434826E-007
   1.1852434864195561E-002   5.2048756037155552        3.2423984901310640E-002   3.4121353154686125E-002   2.0510765552272876E-007   8.0719671533508562E-007
   1.1852434864195561E-002   5.5400230318615318        2.1795440029896071E-002   2.0691116904841260E-002   1.1979889911039508E-007   6.7153996578167310E-007
   1.1852434864195561E-002   5.8814297383477552        1.3201855639582450E-002   1.2515628519703177E-002   5.6170292062782393E-008   5.3834879222985802E-007
   1.1852434864195561E-002   6.2273463843824359        6.7230608430410054E-003   7.9051917092382556E-003   1.3971674639048641E-008   4.1379099006648001E-007
   1.1852434864195561E-002   6.5757234713064090        2.2087416159713553E-003   5.4713270487222266E-003  -1.0102888258372571E-008   3.0314914715264581E-007
   1.1852434864195561E-002   6.9242015687780931       -6.4601040709749268E-004   4.2146521137330830E-003  -2.0764884609534246E-008   2.1002646736238238E-007
   1.1852434864195561E-002   7.2701104035127910       -2.2194625473793577E-003   3.5079128983861812E-003  -2.2777526265984659E-008   1.3594033803567837E-007
   1.1852434864195561E-002   7.6104791474668696       -2.8915852150776743E-003   3.0150533504331627E-003  -2.0106926677877644E-008   8.0363834141390469E-008
   1.1852434864195561E-002   7.9420601509323410       -2.9932938756095364E-003   2.5910992087902554E-003  -1.5577639959390752E-008   4.1167129257116876E-008
   1.1852434864195561E-002   8.2613680347895482       -2.7806688902350398E-003   2.1949456008555327E-003  -1.0903985075360074E-008   1.5289067808807816E-008
   1.1852434864195561E-002   8.5647354405035649       -2.4310885303398364E-003   1.8291138534415369E-003  -6.9274561933732175E-009  -5.7956490256080572E-010
   1.1852434864195561E-002   8.8483858134712552       -2.0539011491413368E-003   1.5062551326730429E-003  -3.9129498984832252E-009  -9.4730058553338865E-009
   1.1852434864195561E-002   9.1085223801316051       -1.7075482796417303E-003   1.2350762727741384E-003  -1.8094279345403101E-009  -1.3859883751038335E-008
   1.1852434864195561E-002   9.3414310374521659       -1.4169202597518256E-003   1.0172941212443583E-003  -4.3511218912725750E-010  -1.5564274776896714E-008
   1.1852434864195561E-002   9.5435933289861286       -1.1875141215762987E-003   8.4927799972659985E-004   4.1365864588741323E-010  -1.5827689521681062E-008
   1.1852434864195561E-002   9.7118042216115583       -1.0153655579017184E-003   7.2474432804032368E-004   9.1147693531187701E-010  -1.5435604101526226E-008
   1.1852434864195561E-002   9.8432883090006946       -8.9319102887566162E-004   6.3695763479112359E-004   1.1884773817570492E-009  -1.4852417803791581E-008
   1.1852434864195561E-002   9.9358082230085376       -8.1375505519302766E-004   5.8008881005063094E-004   1.3324419756657596E-009  -1.4334846240458030E-008
   1.1852434864195561E-002   9.9877715137617074       -7.7148077019048307E-004   5.4988053205530041E-004   1.3968241514914493E-009  -1.4013853806027057E-008
   1.1852434864195561E-002   10.137428016298102       -6.5892283478756345E-004   4.6960590897523249E-004   1.5241345795828383E-009  -1.2999433029202012E-008
   1.1852434864195561E-002   10.720561454441725       -3.3755105400546206E-004   2.4111811479887447E-004   1.4622779306758203E-009  -8.6557019284186659E-009
   1.1852434864195561E-002   11.755311434973482       -8.4886654300098355E-005   6.1152566243118529E-005   6.9584018299359623E-010  -3.0467192289819868E-009
   1.1852434864195561E-002   13.217660563555622       -8.2718613776673183E-006   6.0389643207776909E-006   1.1869374051610429E-010  -4.1922270457446818E-010
   1.1852434864195561E-002   15.073361870796983       -2.4074112862849605E-007   1.7834776166347861E-007   5.6231215443067958E-012  -1.7039360489637158E-011
   1.1852434864195561E-002   17.278926385469699       -1.6214586381325962E-009   1.2174064273198346E-009   5.8043852027334837E-014  -1.5760188902966489E-013
   1.1852434864195561E-002   19.782659960983459       -2.0268438532964194E-012   1.5386263472520034E-012   1.0570614244727106E-016  -2.6532808898782999E-016
   1.1852434864195561E-002   22.525878225691610       -4.0272982454400879E-016   3.0834695336027054E-016   2.9298708927688212E-020  -6.9519710101908599E-020
   1.1852434864195561E-002   25.444282977167099       -1.1988530237367914E-020   9.2382694456740837E-021   1.1712212166750224E-024  -2.6690418092071993E-024
   1.1852434864195561E-002   28.469469577330052       -5.6807642253378456E-026   4.3986168053820924E-026   7.2045646126393781E-030  -1.5945448062508803E-029
   1.1852434864195561E-002   31.530530422669948       -5.2106134709959838E-032   4.0490004939079284E-032   8.3197142576066971E-036  -1.8025178464970733E-035
   1.1852434864195561E-002   34.555717022832901       -1.2926625030768154E-038   1.0071620990390770E-038   2.5264782291988275E-042  -5.3884925535375102E-042
   1.1852434864195561E-002   37.474121774308394       -1.3808471639788777E-045   1.0780155369147181E-045   3.2185231017913855E-049  -6.7848759457664506E-049
   1.1852434864195561E-002   40.217340039016541       -1.1286559565290869E-052   8.8245242308197544E-053   3.0614573368789162E-056  -6.3977328476448976E-056
   1.1852434864195561E-002   42.721073614530297       -1.3567405306247782E-059   1.0619779710912597E-059   4.1846864252539676E-063  -8.6880804144689037E-063
   1.1852434864195561E-002   44.926638129203013       -4.7907657779216898E-066   3.7530918935198466E-066   1.6435076336170405E-069  -3.3956077825728043E-069
   1.1852434864195561E-002   46.782339436444374       -9.8564528237684923E-072   7.7263375174607066E-072   3.6817340511870686E-075  -7.5795958592906298E-075
   1.1852434864195561E-002   48.244688565026522       -2.2204864967328095E-076   1.7413724815780052E-076   8.8468868497767839E-080  -1.8167089409520166E-079
   1.1852434864195561E-002   49.279438545558278       -9.3267444494853544E-080   7.3164159579689173E-080   3.8845161178375686E-083  -7.9636626405445745E-083
   1.1852434864195561E-002   49.862571983701898       -1.0827830499534398E-081   8.4952605897906323E-082   4.6218032000486867E-085  -9.4667699740934530E-085
   2.9156776530830330E-002   2.2482928370756174E-003 -0.87446951787404836        1.2696004147300232E-005   2.1403600078902783E-003   1.0770446676472058E-008
   2.9156776530830330E-002   1.1852434864195561E-002 -0.87431186903957225        3.5273652026121175E-004   2.1389120555102628E-003   2.9912273912057448E-007
   2.9156776530830330E-002   2.9156776530830330E-002 -0.87348694936431359        2.1313482567821124E-003   2.1313482567821124E-003   1.8037736481031101E-006
   2.9156776530830330E-002   5.4209255506995041E-002 -0.87107047300929918        7.3347520287589223E-003   2.1093147883889263E-003   6.1710224887358829E-006
   2.9156776530830330E-002   8.7073971531413774E-002 -0.86575788384023344        1.8738584853527265E-002   2.0615178810405661E-003   1.5562208251609541E-005
   2.9156776530830330E-002  0.12783410097898734      -0.85595318255343555        3.9653671831012649E-002   1.9755972335844538E-003   3.2147589011409161E-005
   2.9156776530830330E-002  0.17659204054679603      -0.83995482033194768        7.3403807612807209E-002   1.8416296893252922E-003   5.7189618218390784E-005
   2.9156776530830330E-002  0.23346925969581567      -0.81625000304094075       0.12250990231121438        1.6567839560333022E-003   8.9901193486729601E-005
   2.9156776530830330E-002  0.29860603402024699      -0.78386725168132310       0.18773045634671115        1.4290991979220861E-003   1.2670339365605571E-004
   2.9156776530830330E-002  0.37216106493238577      -0.74266273684780637       0.26731952633594797        1.1774812905847435E-003   1.6168807384909058E-004
   2.9156776530830330E-002  0.45431096283106803      -0.69339277912575747       0.35692799032596206        9.2656579810886596E-004   1.8850172687856479E-004
   2.9156776530830330E-002  0.54524956016774628      -0.63750858083946271       0.45033369680040841        6.9874822172792466E-004   2.0272448329020163E-004
   2.9156776530830330E-002  0.64518701272937085      -0.57676456424575784       0.54074004494669414        5.0799593253285163E-004   2.0327358676066815E-004
   2.9156776530830330E-002  0.75434863931936003      -0.51283556960921095       0.62207947501780192        3.5840008009111482E-004   1.9213012294020307E-004
   2.9156776530830330E-002  0.87297344116993048      -0.44710549557415546       0.68984058949957594        2.4672496136911071E-004   1.7294367180463178E-004
   2.9156776530830330E-002   1.0013122326554424      -0.38066490473544623       0.74128242981516546        1.6621964015333038E-004   1.4956268496554165E-004
   2.9156776530830330E-002   1.1396253041473725      -0.31444622315794296       0.77520233222375223        1.0958173508774325E-004   1.2513398781891261E-004
   2.9156776530830330E-002   1.2881795262052731      -0.24939103636314364       0.79152153076766996        7.0482318241874443E-005   1.0182078435325826E-004
   2.9156776530830330E-002   1.4472447918866254      -0.18656913321947330       0.79089048724267730        4.4001985194007417E-005   8.0895891775626140E-005
   2.9156776530830330E-002   1.6170896810666129      -0.12721257376957923       0.77440860791201382        2.6515214589441204E-005   6.2966855972978227E-005
   2.9156776530830330E-002   1.7979762177473531       -7.2663939443644798E-002  0.74347202017945180        1.5398678287466670E-005   4.8194964875582650E-005
   2.9156776530830330E-002   1.9901535790969955       -2.4259556172089174E-002  0.69972268086629030        8.7456381560122715E-006   3.6460728806671046E-005
   2.9156776530830330E-002   2.1938506043821571        1.6821300113444421E-002  0.64505948342919606        5.1467968636881581E-006   2.7475603087820206E-005
   2.9156776530830330E-002   2.4092669444072921        4.9707579027749950E-002  0.58167196298541946        3.5421153030002190E-006   2.0855307145338842E-005
   2.9156776530830330E-002   2.6365626893755616        7.3957264349973781E-002  0.51206079036488417        3.1291006185261114E-006   1.6170314602332632E-005
   2.9156776530830330E-002   2.8758463176059297        8.9624647653853098E-002  0.43901405250191994        3.3096943902154302E-006   1.2984127484431740E-005
   2.9156776530830330E-002   3.1271608222685270        9.7262282625108568E-002  0.36551583268526239        3.6597018914998063E-006   1.0884481246383145E-005
   2.9156776530830330E-002   3.3904679018907924        9.7859137262363782E-002  0.29457658892767902        3.9078845956953798E-006   9.5084380460721744E-006
   2.9156776530830330E-002   3.6656301471596073        9.2728715252228353E-002  0.22899470955180268        3.9155072514699908E-006   8.5600154256460199E-006
   2.9156776530830330E-002   3.9523912263882477        8.3368922246052329E-002  0.17108317499035572        3.6512037662746616E-006   7.8186433920962617E-006
   2.9156776530830330E-002   4.2503541701595280        7.1317179196231387E-002  0.12241745973462415        3.1602309029724208E-006   7.1379781637602186E-006
   2.9156776530830330E-002   4.5589579872428647        5.8020071830878074E-002   8.3670326679229592E-002   2.5308112365048880E-006   6.4365991076407920E-006
   2.9156776530830330E-002   4.8774530132949403        4.4729444388918335E-002   5.4587027264182075E-002   1.8624384100517090E-006   5.6837902178399442E-006
   2.9156776530830330E-002   5.2048756037155552        3.2430054230466271E-002   3.4119374187063824E-002   1.2411462766330000E-006   4.8840819414650948E-006
   2.9156776530830330E-002   5.5400230318615318        2.1800170922981872E-002   2.0689613671786931E-002   7.2496111488109237E-007   4.0633289494815454E-006
   2.9156776530830330E-002   5.8814297383477552        1.3205486399165644E-002   1.2514398701537770E-002   3.3994172660865096E-007   3.2574751200081786E-006
   2.9156776530830330E-002   6.2273463843824359        6.7258064675050884E-003   7.9041534558627578E-003   8.4585131593528862E-008   2.5038369243184647E-006
   2.9156776530830330E-002   6.5757234713064090        2.2107817418525991E-003   5.4704582496692324E-003  -6.1105195497475588E-008   1.8343800812321360E-006
   2.9156776530830330E-002   6.9242015687780931       -6.4452936894305473E-004   4.2139500366736677E-003  -1.2563408305499182E-007   1.2709119627293409E-006
   2.9156776530830330E-002   7.2701104035127910       -2.2184198544495681E-003   3.5073726229247998E-003  -1.3782201162052502E-007   8.2262015312331065E-007
   2.9156776530830330E-002   7.6104791474668696       -2.8908791923733714E-003   3.0146603981020363E-003  -1.2166792240771109E-007   4.8632191980819194E-007
   2.9156776530830330E-002   7.9420601509323410       -2.9928385549515485E-003   2.5908306679973321E-003  -9.4263993027545568E-008   2.4913420762428829E-007
   2.9156776530830330E-002   8.2613680347895482       -2.7803931331787180E-003   2.1947746912077989E-003  -6.5984560724025509E-008   9.2536993885012175E-008
   2.9156776530830330E-002   8.5647354405035649       -2.4309358656718072E-003   1.8290145291126080E-003  -4.1922362431338227E-008  -3.4921145087962312E-009
   2.9156776530830330E-002   8.8483858134712552       -2.0538290290591215E-003   1.5062051279635415E-003  -2.3680891853260436E-008  -5.7312631186069855E-008
   2.9156776530830330E-002   9.1085223801316051       -1.7075263857877407E-003   1.2350583443018848E-003  -1.0951679745536405E-008  -8.3862194795620260E-008
   2.9156776530830330E-002   9.3414310374521659       -1.4169281557087408E-003   1.0172959441019905E-003  -2.6349693291242165E-009  -9.4178559078857789E-008
   2.9156776530830330E-002   9.5435933289861286       -1.1875387606584008E-003   8.4929134545981219E-004   2.5015252954421512E-009  -9.5774464289562644E-008
   2.9156776530830330E-002   9.7118042216115583       -1.0153990525006301E-003   7.2476402864866051E-004   5.5142546402761105E-009  -9.3403162532016826E-008
   2.9156776530830330E-002   9.8432883090006946       -8.9322887909227004E-004   6.3698062736520405E-004   7.1906816438587803E-009  -8.9874999939162046E-008
   2.9156776530830330E-002   9.9358082230085376       -8.1379485672490983E-004   5.8011337835343348E-004   8.0619988173146564E-009  -8.6743550693413273E-008
   2.9156776530830330E-002   9.9877715137617074       -7.7152131902322066E-004   5.4990575035777868E-004   8.4516726736118599E-009  -8.4801399028523687E-008
   2.9156776530830330E-002   10.137428016298102       -6.5896434711791780E-004   4.6963218668147252E-004   9.2222767751593497E-009  -7.8663502722309108E-008
   2.9156776530830330E-002   10.720561454441725       -3.3758589440200873E-004   2.4114111808703402E-004   8.8485526171794131E-009  -5.2379623360547653E-008
   2.9156776530830330E-002   11.755311434973482       -8.4901543287393893E-005   6.1162799546587610E-005   4.2109099115320242E-009  -1.8437794157848967E-008
   2.9156776530830330E-002   13.217660563555622       -8.2742092836954753E-006   6.0406328806986921E-006   7.1832267369608096E-010  -2.5371328620769660E-009
   2.9156776530830330E-002   15.073361870796983       -2.4084617639188576E-007   1.7842441770452938E-007   3.4033006469952481E-011  -1.0312902775078297E-010
