37.904192 6.3532342 0.14352574
90.179641 6.0468642 0.11232449
112.81437 5.2684397 0.13104524
136.70659 3.6168163 0.21219963
#Differential cross-setion. Deuteron photodisintegration, E = 100 MeV
# S. Ying, E. M. Henley, and G. A. Miller, Phys. Rev. C 38, 1584 (1988), and references therein.
