 #     E1  dGamma/dq   dGamma/dE1 
  0.9528541E-01  0.2808625E-06  0.1403495E-05
  0.9735677E-01  0.2875175E-06  0.1421384E-05
  0.9945041E-01  0.2944113E-06  0.1440063E-05
  0.1015663E+00  0.3015683E-06  0.1459624E-05
  0.1037045E+00  0.3090148E-06  0.1480167E-05
  0.1058649E+00  0.3167780E-06  0.1501790E-05
  0.1080477E+00  0.3248850E-06  0.1524587E-05
  0.1102527E+00  0.3333628E-06  0.1548648E-05
  0.1124799E+00  0.3422380E-06  0.1574059E-05
  0.1147295E+00  0.3515370E-06  0.1600898E-05
  0.1170013E+00  0.3612878E-06  0.1629252E-05
  0.1192954E+00  0.3715181E-06  0.1659199E-05
  0.1216117E+00  0.3822520E-06  0.1690800E-05
  0.1239504E+00  0.3935193E-06  0.1724139E-05
  0.1263113E+00  0.4053572E-06  0.1759329E-05
  0.1286945E+00  0.4178074E-06  0.1796497E-05
  0.1310999E+00  0.4309123E-06  0.1835769E-05
  0.1335276E+00  0.4447138E-06  0.1877263E-05
  0.1359776E+00  0.4592541E-06  0.1921098E-05
  0.1384499E+00  0.4745777E-06  0.1967393E-05
  0.1409445E+00  0.4907329E-06  0.2016283E-05
  0.1434613E+00  0.5077737E-06  0.2067917E-05
  0.1460004E+00  0.5257562E-06  0.2122451E-05
  0.1485617E+00  0.5447393E-06  0.2180045E-05
  0.1511454E+00  0.5647861E-06  0.2240871E-05
  0.1537513E+00  0.5859654E-06  0.2305116E-05
  0.1563794E+00  0.6083511E-06  0.2372983E-05
  0.1590299E+00  0.6320219E-06  0.2444686E-05
  0.1617026E+00  0.6570641E-06  0.2520458E-05
  0.1643976E+00  0.6835764E-06  0.2600576E-05
  0.1671149E+00  0.7116662E-06  0.2685339E-05
  0.1698544E+00  0.7414472E-06  0.2775058E-05
  0.1726162E+00  0.7730405E-06  0.2870065E-05
  0.1754003E+00  0.8065722E-06  0.2970697E-05
  0.1782067E+00  0.8421719E-06  0.3077294E-05
  0.1810353E+00  0.8799760E-06  0.3190211E-05
  0.1838862E+00  0.9201259E-06  0.3309809E-05
  0.1867594E+00  0.9627669E-06  0.3436451E-05
  0.1896549E+00  0.1008054E-05  0.3570523E-05
  0.1925726E+00  0.1056162E-05  0.3712475E-05
  0.1955126E+00  0.1107291E-05  0.3862823E-05
  0.1984748E+00  0.1161661E-05  0.4022137E-05
  0.2014594E+00  0.1219505E-05  0.4191025E-05
  0.2044662E+00  0.1281082E-05  0.4370150E-05
  0.2074953E+00  0.1346657E-05  0.4560193E-05
  0.2105467E+00  0.1416528E-05  0.4761909E-05
  0.2136203E+00  0.1491005E-05  0.4976087E-05
  0.2167162E+00  0.1570400E-05  0.5203491E-05
  0.2198344E+00  0.1655042E-05  0.5444918E-05
  0.2229748E+00  0.1745266E-05  0.5701170E-05
  0.2261375E+00  0.1841397E-05  0.5972983E-05
  0.2293225E+00  0.1943756E-05  0.6261072E-05
  0.2325298E+00  0.2052703E-05  0.6566245E-05
  0.2357594E+00  0.2168620E-05  0.6889366E-05
  0.2390112E+00  0.2291886E-05  0.7231263E-05
  0.2422853E+00  0.2422873E-05  0.7592721E-05
  0.2455816E+00  0.2561917E-05  0.7974388E-05
  0.2489003E+00  0.2709341E-05  0.8376861E-05
  0.2522412E+00  0.2865430E-05  0.8800597E-05
  0.2556043E+00  0.3030379E-05  0.9245769E-05
  0.2589898E+00  0.3204310E-05  0.9712330E-05
  0.2623975E+00  0.3387230E-05  0.1019988E-04
  0.2658275E+00  0.3578994E-05  0.1070758E-04
  0.2692798E+00  0.3779398E-05  0.1123443E-04
  0.2727543E+00  0.3988303E-05  0.1177965E-04
  0.2762511E+00  0.4205535E-05  0.1234240E-04
  0.2797702E+00  0.4430804E-05  0.1292147E-04
  0.2833116E+00  0.4663554E-05  0.1351497E-04
  0.2868752E+00  0.4902965E-05  0.1412026E-04
  0.2904611E+00  0.5147865E-05  0.1473375E-04
  0.2940693E+00  0.5396576E-05  0.1535054E-04
  0.2976997E+00  0.5646947E-05  0.1596448E-04
  0.3013525E+00  0.5896335E-05  0.1656819E-04
  0.3050275E+00  0.6141444E-05  0.1715265E-04
  0.3087247E+00  0.6378279E-05  0.1770712E-04
  0.3124443E+00  0.6602274E-05  0.1821955E-04
  0.3161861E+00  0.6808538E-05  0.1867724E-04
  0.3199502E+00  0.6992029E-05  0.1906744E-04
  0.3237365E+00  0.7147736E-05  0.1937773E-04
  0.3275452E+00  0.7270847E-05  0.1959655E-04
  0.3313761E+00  0.7356972E-05  0.1971373E-04
  0.3352293E+00  0.7402304E-05  0.1972088E-04
  0.3391047E+00  0.7403796E-05  0.1961182E-04
  0.3430024E+00  0.7359342E-05  0.1938298E-04
  0.3469224E+00  0.7267952E-05  0.1903383E-04
  0.3508647E+00  0.7129918E-05  0.1856714E-04
  0.3548292E+00  0.6946952E-05  0.1798933E-04
  0.3588160E+00  0.6722271E-05  0.1731053E-04
  0.3628251E+00  0.6460435E-05  0.1654411E-04
  0.3668565E+00  0.6166941E-05  0.1570551E-04
  0.3709101E+00  0.5847602E-05  0.1481064E-04
  0.3749860E+00  0.5508213E-05  0.1387501E-04
  0.3790842E+00  0.5154125E-05  0.1291271E-04
  0.3832047E+00  0.4790071E-05  0.1193595E-04
  0.3873474E+00  0.4420092E-05  0.1095497E-04
  0.3915124E+00  0.4047734E-05  0.9978596E-05
  0.3956996E+00  0.3676863E-05  0.9016227E-05
  0.3999092E+00  0.3311969E-05  0.8078595E-05
  0.4041410E+00  0.2956853E-05  0.7174532E-05
  0.4083951E+00  0.2614153E-05  0.6309878E-05
  0.4126714E+00  0.2285381E-05  0.5487652E-05
  0.4169701E+00  0.1971424E-05  0.4709315E-05
  0.4212910E+00  0.1673081E-05  0.3976090E-05
  0.4256342E+00  0.1390095E-05  0.3286674E-05
  0.4299996E+00  0.1120258E-05  0.2635204E-05
  0.4343873E+00  0.8594138E-06  0.2011379E-05
  0.4387973E+00  0.6000441E-06  0.1397274E-05
  0.4432296E+00  0.3094717E-06  0.7170291E-06
