 #     E1  dGamma/dq   dGamma/dE1 
  0.8920496E-01  0.1416042E-07  0.7313273E-07
  0.9120951E-01  0.1440825E-07  0.7359046E-07
  0.9323632E-01  0.1467562E-07  0.7413684E-07
  0.9528541E-01  0.1496056E-07  0.7475927E-07
  0.9735677E-01  0.1526136E-07  0.7544672E-07
  0.9945041E-01  0.1557643E-07  0.7618948E-07
  0.1015663E+00  0.1590416E-07  0.7697794E-07
  0.1037045E+00  0.1624217E-07  0.7779928E-07
  0.1058649E+00  0.1658594E-07  0.7863109E-07
  0.1080477E+00  0.1692712E-07  0.7943386E-07
  0.1102527E+00  0.1725309E-07  0.8014982E-07
  0.1124799E+00  0.1755034E-07  0.8071946E-07
  0.1147295E+00  0.1781669E-07  0.8113714E-07
  0.1170013E+00  0.1806239E-07  0.8145355E-07
  0.1192954E+00  0.1829839E-07  0.8172054E-07
  0.1216117E+00  0.1853206E-07  0.8197212E-07
  0.1239504E+00  0.1876706E-07  0.8222473E-07
  0.1263113E+00  0.1900482E-07  0.8248461E-07
  0.1286945E+00  0.1924590E-07  0.8275392E-07
  0.1310999E+00  0.1949071E-07  0.8303415E-07
  0.1335276E+00  0.1973964E-07  0.8332665E-07
  0.1359776E+00  0.1999304E-07  0.8363253E-07
  0.1384499E+00  0.2025104E-07  0.8395204E-07
  0.1409445E+00  0.2051351E-07  0.8428423E-07
  0.1434613E+00  0.2077995E-07  0.8462669E-07
  0.1460004E+00  0.2104949E-07  0.8497573E-07
  0.1485617E+00  0.2132093E-07  0.8532632E-07
  0.1511454E+00  0.2159270E-07  0.8567218E-07
  0.1537513E+00  0.2186277E-07  0.8600548E-07
  0.1563794E+00  0.2212876E-07  0.8631724E-07
  0.1590299E+00  0.2238803E-07  0.8659777E-07
  0.1617026E+00  0.2263761E-07  0.8683648E-07
  0.1643976E+00  0.2287419E-07  0.8702184E-07
  0.1671149E+00  0.2309455E-07  0.8714293E-07
  0.1698544E+00  0.2329554E-07  0.8718959E-07
  0.1726162E+00  0.2347433E-07  0.8715307E-07
  0.1754003E+00  0.2362827E-07  0.8702560E-07
  0.1782067E+00  0.2375493E-07  0.8680045E-07
  0.1810353E+00  0.2385224E-07  0.8647244E-07
  0.1838862E+00  0.2391844E-07  0.8603765E-07
  0.1867594E+00  0.2395194E-07  0.8549282E-07
  0.1896549E+00  0.2395126E-07  0.8483530E-07
  0.1925726E+00  0.2391511E-07  0.8406308E-07
  0.1955126E+00  0.2384229E-07  0.8317462E-07
  0.1984748E+00  0.2373171E-07  0.8216873E-07
  0.2014594E+00  0.2358251E-07  0.8104505E-07
  0.2044662E+00  0.2339405E-07  0.7980403E-07
  0.2074953E+00  0.2316628E-07  0.7844810E-07
  0.2105467E+00  0.2290003E-07  0.7698251E-07
  0.2136203E+00  0.2259756E-07  0.7541724E-07
  0.2167162E+00  0.2226261E-07  0.7376674E-07
  0.2198344E+00  0.2190011E-07  0.7204913E-07
  0.2229748E+00  0.2151642E-07  0.7028656E-07
  0.2261375E+00  0.2111955E-07  0.6850600E-07
  0.2293225E+00  0.2071927E-07  0.6673924E-07
  0.2325298E+00  0.2032652E-07  0.6502104E-07
  0.2357594E+00  0.1995295E-07  0.6338740E-07
  0.2390112E+00  0.1961050E-07  0.6187424E-07
  0.2422853E+00  0.1931090E-07  0.6051586E-07
  0.2455816E+00  0.1906523E-07  0.5934366E-07
  0.2489003E+00  0.1888367E-07  0.5838535E-07
  0.2522412E+00  0.1877535E-07  0.5766473E-07
  0.2556043E+00  0.1874866E-07  0.5720269E-07
  0.2589898E+00  0.1881113E-07  0.5701693E-07
  0.2623975E+00  0.1896943E-07  0.5712218E-07
  0.2658275E+00  0.1922987E-07  0.5753162E-07
  0.2692798E+00  0.1960020E-07  0.5826248E-07
  0.2727543E+00  0.2009171E-07  0.5934187E-07
  0.2762511E+00  0.2071892E-07  0.6080586E-07
  0.2797702E+00  0.2149997E-07  0.6269997E-07
  0.2833116E+00  0.2245521E-07  0.6507514E-07
  0.2868752E+00  0.2360830E-07  0.6799054E-07
  0.2904611E+00  0.2498486E-07  0.7150941E-07
  0.2940693E+00  0.2660921E-07  0.7568981E-07
  0.2976997E+00  0.2850426E-07  0.8058437E-07
  0.3013525E+00  0.3068898E-07  0.8623336E-07
  0.3050275E+00  0.3317279E-07  0.9264943E-07
  0.3087247E+00  0.3595189E-07  0.9980820E-07
  0.3124443E+00  0.3900963E-07  0.1076504E-06
  0.3161861E+00  0.4232007E-07  0.1160928E-06
  0.3199502E+00  0.4585210E-07  0.1250398E-06
  0.3237365E+00  0.4957464E-07  0.1343983E-06
  0.3275452E+00  0.5346103E-07  0.1440894E-06
  0.3313761E+00  0.5749113E-07  0.1540531E-06
  0.3352293E+00  0.6165718E-07  0.1642642E-06
  0.3391047E+00  0.6596487E-07  0.1747334E-06
  0.3430024E+00  0.7041687E-07  0.1854635E-06
  0.3469224E+00  0.7500287E-07  0.1964228E-06
  0.3508647E+00  0.7969585E-07  0.2075373E-06
  0.3548292E+00  0.8444448E-07  0.2186713E-06
  0.3588160E+00  0.8916654E-07  0.2296129E-06
  0.3628251E+00  0.9374891E-07  0.2400755E-06
  0.3668565E+00  0.9806001E-07  0.2497319E-06
  0.3709101E+00  0.1019764E-06  0.2582829E-06
  0.3749860E+00  0.1054103E-06  0.2655251E-06
  0.3790842E+00  0.1083461E-06  0.2714411E-06
  0.3832047E+00  0.1108649E-06  0.2762542E-06
  0.3873474E+00  0.1131424E-06  0.2804175E-06
  0.3915124E+00  0.1154001E-06  0.2844877E-06
  0.3956996E+00  0.1177874E-06  0.2888326E-06
  0.3999092E+00  0.1203342E-06  0.2935207E-06
  0.4041410E+00  0.1230382E-06  0.2985408E-06
  0.4083951E+00  0.1259013E-06  0.3038927E-06
  0.4126714E+00  0.1289857E-06  0.3097203E-06
  0.4169701E+00  0.1325490E-06  0.3166315E-06
  0.4212910E+00  0.1372824E-06  0.3262526E-06
  0.4256342E+00  0.1444755E-06  0.3415908E-06
  0.4299996E+00  0.1564501E-06  0.3680205E-06
  0.4343873E+00  0.1778426E-06  0.4162244E-06
  0.4387973E+00  0.2210553E-06  0.5147533E-06
  0.4432296E+00  0.3505221E-06  0.8121408E-06
