DEG	Chiral	Cutoff	Chiral(smoothed)	Cutoff(smoothed)	N3LO-N4LO	N3LO-N4LO(smoothed)
0	0.3341783426	0.04686489981	0.3341807732	0.04670686135	0.023	0.02273887054
1.0026765	0.3334130836	0.04675760214	0.3333966236	0.04688524259	0.023	0.02280807212
1.9996234	0.3312854282	0.0467648943	0.3313350633	0.04686200003	0.022	0.02277554209
3.0022999	0.3280421505	0.0465631929	0.3279547734	0.0466846906	0.022	0.02264085838
3.9992468	0.3232466717	0.04632373585	0.3233350393	0.04639667094	0.022	0.02240538251
5.0019233	0.3175605648	0.04604558666	0.3175325417	0.04603047535	0.022	0.02206615663
5.9988703	0.3108095283	0.04574674839	0.3107669253	0.04562047394	0.021	0.02162691266
7.0015468	0.3031189384	0.04527719543	0.3031606147	0.04518731695	0.021	0.02108281299
7.9984937	0.2949962659	0.04494699647	0.2950122298	0.04475648091	0.021	0.02044089963
9.0011702	0.2864327418	0.04461353186	0.2863864181	0.04433939378	0.019	0.01969562681
9.9981171	0.2774445529	0.04401617892	0.2774802513	0.04395318078	0.019	0.01885870812
11.000794	0.2683057907	0.04357465026	0.2682875796	0.04360230825	0.018	0.01792543692
11.997741	0.2590238483	0.04327677521	0.2590389506	0.04329648268	0.017	0.01691343178
13.000417	0.2498263372	0.0427612204	0.2497808531	0.04303514844	0.017	0.01582057936
13.997364	0.2406843383	0.04262487846	0.2407471627	0.04282185509	0.015	0.01467164742
15.00004	0.2319058695	0.04250243955	0.2318842655	0.04265271707	0.015	0.01346907199
16.002717	0.2232025858	0.04239753928	0.2232177724	0.04252603302	0.013	0.012238405
16.999664	0.2148592698	0.04211050274	0.2148014564	0.04243791333	0.013	0.01100931033
18.00234	0.2066446513	0.04196070952	0.2066620524	0.04238221684	0.01	0.009793460386
18.999287	0.1990493167	0.04293021556	0.1990609978	0.04235399989	0.01	0.008633223139
20.001964	0.1918031885	0.04287714386	0.1919328365	0.04234715257	0.01	0.007546254284
20.998911	0.1853804252	0.04192520543	0.1851698921	0.04235614604	0.01	0.00657716695
22.001587	0.1784511785	0.04260450161	0.1784861013	0.04237582611	0.01	0.00574783447
22.998534	0.1718850872	0.0424120913	0.1719792716	0.04240134693	0	0.005099517096
24.001211	0.1656603189	0.04291210417	0.1657703703	0.04242910209	0	0.004653849806
24.998158	0.1605231867	0.04263180333	0.1601312511	0.04245575381	0	0.004438944754
26.000834	0.1548672566	0.04233237744	0.1551715298	0.042479464	0	0.004467802412
26.997781	0.1509537533	0.04267892318	0.1510525882	0.04249871594	0	0.0047466758
28.000457	0.1478743068	0.04234610037	0.1475698198	0.04251330614	0.01	0.005276347137
28.997404	0.144328586	0.04261536588	0.1444685093	0.04252337238	0	0.00603995261
30.000081	0.1415267737	0.04226344212	0.1415654198	0.0425299385	0.01	0.007028318722
31.002757	0.1388888889	0.04248328991	0.1388662273	0.04253429942	0	0.008213211275
31.999704	0.1364155251	0.0421179302	0.1363778835	0.04253808836	0.01	0.009557171296
33.002381	0.1340172071	0.04282994924	0.1340322043	0.04254312742	0.01	0.01104286575
33.999328	0.1317614424	0.04246827671	0.1318074398	0.04255110449	0.02	0.01261989864
35.002004	0.1296621552	0.04211673769	0.1296373582	0.04256371953	0.02	0.01427428909
35.998951	0.1276659658	0.04274325233	0.1275431339	0.04258216956	0.02	0.01595967698
37.001628	0.1252913753	0.04287445242	0.1255535516	0.04260768355	0.02	0.01767352024
37.998575	0.1239864228	0.04253393665	0.1237317336	0.04264060007	0.02	0.01938062697
39.001251	0.1218729955	0.04265986454	0.1220068808	0.04268153337	0.02	0.02109063946
39.998198	0.1203208556	0.04278990158	0.12034861	0.0427298646	0.03	0.02277904801
41.000874	0.1188823325	0.04290951508	0.1187290538	0.04278564448	0.02	0.02446427425
41.997821	0.1171148317	0.04303694681	0.1172249263	0.04284744012	0.02	0.02612936318
43.000498	0.1158667326	0.04277227723	0.1158939204	0.04291493398	0.03	0.02779702579
43.997445	0.1147065926	0.04291347715	0.1147076101	0.04298618919	0.03	0.02945175706
45.000121	0.1136453008	0.0430643699	0.1135231793	0.043060787	0.03	0.03111607657
46.002798	0.1122731467	0.04285186553	0.1123062222	0.04313710336	0.03	0.03278338582
46.999745	0.1110024082	0.04338394794	0.1111519539	0.04321356705	0.03	0.03444580275
48.002421	0.1101857311	0.04356141096	0.1100896713	0.04329008712	0.04	0.03612249612
48.999368	0.1090961636	0.04339373742	0.1090566844	0.04336503158	0.04	0.03779286265
50.002045	0.1080870366	0.04359376064	0.1080128329	0.04343873827	0.04	0.03947405243
50.998992	0.1068197634	0.04347535282	0.1070558273	0.04351009906	0.04	0.04114444069
52.001668	0.1063175168	0.04337254387	0.1062227151	0.0435799209	0.04	0.04282021328
52.998615	0.1055604115	0.04362437795	0.1054267622	0.043647628	0.05	0.04447837031
54.001292	0.1045388382	0.04356674935	0.1045936588	0.04371442813	0.04	0.04613312724
54.998238	0.1035965598	0.04384591293	0.1038007626	0.04378014599	0.05	0.04776025523
56.000915	0.1033774239	0.04382986604	0.1030942956	0.04384624286	0.05	0.04937199302
56.997862	0.1022734469	0.04414003044	0.1024430304	0.04391272158	0.05	0.05094295957
58.000538	0.101875	0.04386492008	0.1018174967	0.04398111358	0.05	0.05248376721
58.997485	0.1012345679	0.04421364985	0.1012300943	0.04405134992	0.05	0.05396903965
60.000162	0.1006527176	0.04399343031	0.1006849762	0.04412486003	0.06	0.05540780139
61.002838	0.1001568722	0.04408864137	0.1001678186	0.04420173767	0.06	0.05678373299
61.999785	0.09971339861	0.04420714204	0.09963882278	0.04428183933	0.06	0.05808377863
63.002462	0.09904795695	0.04435094104	0.09908037007	0.04436623463	0.06	0.05931948376
