   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.10027E+01   0.73442E-02   0.59275E-02   0.53944E-02   0.53449E-02   0.52429E-02
   0.19996E+01   0.14559E-01   0.11759E-01   0.10702E-01   0.10599E-01   0.10399E-01
   0.30023E+01   0.21521E-01   0.17403E-01   0.15851E-01   0.15692E-01   0.15402E-01
   0.39992E+01   0.28136E-01   0.22780E-01   0.20753E-01   0.20552E-01   0.20162E-01
   0.50019E+01   0.34290E-01   0.27822E-01   0.25356E-01   0.25091E-01   0.24621E-01
   0.59989E+01   0.39917E-01   0.32462E-01   0.29597E-01   0.29286E-01   0.28736E-01
   0.70015E+01   0.44982E-01   0.36668E-01   0.33457E-01   0.33088E-01   0.32468E-01
   0.79985E+01   0.49449E-01   0.40406E-01   0.36883E-01   0.36466E-01   0.35786E-01
   0.90012E+01   0.53297E-01   0.43667E-01   0.39887E-01   0.39412E-01   0.38682E-01
   0.99981E+01   0.56550E-01   0.46461E-01   0.42469E-01   0.41933E-01   0.41163E-01
   0.11001E+02   0.59210E-01   0.48778E-01   0.44618E-01   0.44032E-01   0.43222E-01
   0.11998E+02   0.61321E-01   0.50652E-01   0.46355E-01   0.45727E-01   0.44887E-01
   0.13000E+02   0.62917E-01   0.52105E-01   0.47712E-01   0.47040E-01   0.46180E-01
   0.13997E+02   0.64044E-01   0.53161E-01   0.48698E-01   0.47989E-01   0.47119E-01
   0.15000E+02   0.64737E-01   0.53864E-01   0.49365E-01   0.48617E-01   0.47727E-01
   0.16003E+02   0.65039E-01   0.54234E-01   0.49714E-01   0.48932E-01   0.48042E-01
   0.17000E+02   0.65003E-01   0.54308E-01   0.49796E-01   0.48985E-01   0.48095E-01
   0.18002E+02   0.64658E-01   0.54118E-01   0.49631E-01   0.48796E-01   0.47906E-01
   0.18999E+02   0.64058E-01   0.53698E-01   0.49251E-01   0.48396E-01   0.47516E-01
   0.20002E+02   0.63226E-01   0.53069E-01   0.48666E-01   0.47805E-01   0.46925E-01
   0.20999E+02   0.62194E-01   0.52264E-01   0.47917E-01   0.47043E-01   0.46173E-01
   0.22002E+02   0.60995E-01   0.51296E-01   0.47024E-01   0.46139E-01   0.45279E-01
   0.22999E+02   0.59640E-01   0.50195E-01   0.45988E-01   0.45105E-01   0.44265E-01
   0.24001E+02   0.58180E-01   0.48986E-01   0.44849E-01   0.43970E-01   0.43140E-01
   0.24998E+02   0.56607E-01   0.47667E-01   0.43618E-01   0.42734E-01   0.41924E-01
   0.26001E+02   0.54944E-01   0.46263E-01   0.42296E-01   0.41428E-01   0.40628E-01
   0.26998E+02   0.53219E-01   0.44783E-01   0.40901E-01   0.40052E-01   0.39262E-01
   0.28000E+02   0.51435E-01   0.43249E-01   0.39456E-01   0.38615E-01   0.37845E-01
   0.28997E+02   0.49598E-01   0.41660E-01   0.37960E-01   0.37128E-01   0.36378E-01
   0.30000E+02   0.47720E-01   0.40039E-01   0.36413E-01   0.35601E-01   0.34871E-01
   0.31003E+02   0.45814E-01   0.38366E-01   0.34835E-01   0.34043E-01   0.33323E-01
   0.32000E+02   0.43883E-01   0.36671E-01   0.33227E-01   0.32456E-01   0.31756E-01
   0.33002E+02   0.41934E-01   0.34954E-01   0.31588E-01   0.30838E-01   0.30158E-01
   0.33999E+02   0.39967E-01   0.33217E-01   0.29930E-01   0.29210E-01   0.28540E-01
   0.35002E+02   0.37995E-01   0.31460E-01   0.28261E-01   0.27563E-01   0.26913E-01
   0.35999E+02   0.36006E-01   0.29693E-01   0.26572E-01   0.25905E-01   0.25275E-01
   0.37002E+02   0.34024E-01   0.27915E-01   0.24873E-01   0.24237E-01   0.23617E-01
   0.37999E+02   0.32022E-01   0.26127E-01   0.23174E-01   0.22549E-01   0.21949E-01
   0.39001E+02   0.30035E-01   0.24341E-01   0.21456E-01   0.20872E-01   0.20282E-01
   0.39998E+02   0.28038E-01   0.22535E-01   0.19737E-01   0.19174E-01   0.18604E-01
   0.41001E+02   0.26044E-01   0.20739E-01   0.18009E-01   0.17476E-01   0.16926E-01
   0.41998E+02   0.24056E-01   0.18934E-01   0.16271E-01   0.15779E-01   0.15239E-01
   0.43000E+02   0.22066E-01   0.17120E-01   0.14533E-01   0.14071E-01   0.13541E-01
   0.43997E+02   0.20076E-01   0.15307E-01   0.12795E-01   0.12364E-01   0.11854E-01
   0.45000E+02   0.18086E-01   0.13497E-01   0.11048E-01   0.10647E-01   0.10154E-01
   0.46003E+02   0.16100E-01   0.11681E-01   0.93056E-02   0.89364E-02   0.84534E-02
   0.47000E+02   0.14115E-01   0.98637E-02   0.75556E-02   0.72182E-02   0.67482E-02
   0.48002E+02   0.12132E-01   0.80433E-02   0.58010E-02   0.54970E-02   0.50410E-02
   0.48999E+02   0.10147E-01   0.62194E-02   0.40425E-02   0.37719E-02   0.33289E-02
   0.50002E+02   0.81604E-02   0.43918E-02   0.22800E-02   0.20428E-02   0.16118E-02
   0.50999E+02   0.61768E-02   0.25623E-02   0.51344E-03   0.31001E-03  -0.10850E-03
   0.52002E+02   0.41867E-02   0.72713E-03  -0.12589E-02  -0.14281E-02  -0.18341E-02
   0.52999E+02   0.21980E-02  -0.11122E-02  -0.30364E-02  -0.31719E-02  -0.35659E-02
   0.54001E+02   0.20474E-03  -0.29571E-02  -0.48199E-02  -0.49207E-02  -0.53037E-02
   0.54998E+02  -0.17903E-02  -0.48082E-02  -0.66101E-02  -0.66775E-02  -0.70485E-02
   0.56001E+02  -0.37903E-02  -0.66650E-02  -0.84082E-02  -0.84402E-02  -0.88002E-02
   0.56998E+02  -0.57961E-02  -0.85297E-02  -0.10214E-01  -0.10207E-01  -0.10557E-01
   0.58001E+02  -0.78118E-02  -0.10402E-01  -0.12029E-01  -0.11994E-01  -0.12324E-01
   0.58997E+02  -0.98348E-02  -0.12284E-01  -0.13854E-01  -0.13780E-01  -0.14100E-01
   0.60000E+02  -0.11865E-01  -0.14175E-01  -0.15688E-01  -0.15577E-01  -0.15897E-01
   0.61003E+02  -0.13903E-01  -0.16076E-01  -0.17532E-01  -0.17383E-01  -0.17693E-01
   0.62000E+02  -0.15948E-01  -0.17986E-01  -0.19386E-01  -0.19200E-01  -0.19500E-01
   0.63002E+02  -0.18006E-01  -0.19906E-01  -0.21251E-01  -0.21036E-01  -0.21326E-01
   0.63999E+02  -0.20080E-01  -0.21846E-01  -0.23125E-01  -0.22883E-01  -0.23153E-01
   0.65002E+02  -0.22155E-01  -0.23796E-01  -0.25019E-01  -0.24739E-01  -0.24999E-01
   0.65999E+02  -0.24255E-01  -0.25764E-01  -0.26932E-01  -0.26605E-01  -0.26865E-01
   0.67002E+02  -0.26367E-01  -0.27733E-01  -0.28856E-01  -0.28492E-01  -0.28742E-01
   0.67999E+02  -0.28487E-01  -0.29732E-01  -0.30790E-01  -0.30398E-01  -0.30638E-01
   0.69001E+02  -0.30627E-01  -0.31740E-01  -0.32744E-01  -0.32314E-01  -0.32544E-01
   0.69998E+02  -0.32789E-01  -0.33769E-01  -0.34717E-01  -0.34251E-01  -0.34471E-01
   0.71001E+02  -0.34969E-01  -0.35817E-01  -0.36711E-01  -0.36207E-01  -0.36417E-01
   0.71998E+02  -0.37156E-01  -0.37875E-01  -0.38715E-01  -0.38174E-01  -0.38374E-01
   0.73001E+02  -0.39378E-01  -0.39964E-01  -0.40748E-01  -0.40170E-01  -0.40360E-01
   0.73997E+02  -0.41605E-01  -0.42062E-01  -0.42792E-01  -0.42176E-01  -0.42356E-01
   0.75000E+02  -0.43867E-01  -0.44191E-01  -0.44866E-01  -0.44213E-01  -0.44383E-01
   0.76003E+02  -0.46144E-01  -0.46338E-01  -0.46949E-01  -0.46259E-01  -0.46429E-01
   0.77000E+02  -0.48380E-01  -0.48489E-01  -0.49058E-01  -0.48334E-01  -0.48494E-01
   0.78002E+02  -0.50470E-01  -0.50616E-01  -0.51186E-01  -0.50426E-01  -0.50586E-01
   0.78999E+02  -0.52590E-01  -0.52773E-01  -0.53323E-01  -0.52548E-01  -0.52688E-01
   0.80002E+02  -0.54730E-01  -0.54960E-01  -0.55500E-01  -0.54690E-01  -0.54830E-01
   0.80999E+02  -0.56900E-01  -0.57167E-01  -0.57687E-01  -0.56862E-01  -0.56992E-01
   0.82002E+02  -0.59090E-01  -0.59391E-01  -0.59914E-01  -0.59053E-01  -0.59173E-01
   0.82999E+02  -0.61310E-01  -0.61658E-01  -0.62161E-01  -0.61275E-01  -0.61395E-01
   0.84001E+02  -0.63560E-01  -0.63944E-01  -0.64438E-01  -0.63527E-01  -0.63637E-01
   0.84998E+02  -0.65840E-01  -0.66259E-01  -0.66744E-01  -0.65809E-01  -0.65909E-01
   0.86001E+02  -0.68140E-01  -0.68603E-01  -0.69081E-01  -0.68111E-01  -0.68201E-01
   0.86998E+02  -0.70480E-01  -0.70979E-01  -0.71448E-01  -0.70453E-01  -0.70533E-01
   0.88001E+02  -0.72433E-01  -0.73285E-01  -0.73815E-01  -0.72817E-01  -0.72887E-01
   0.88998E+02  -0.74422E-01  -0.75608E-01  -0.76212E-01  -0.75210E-01  -0.75280E-01
