   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.10027E+01   0.28530E-02   0.23016E-02   0.21724E-02   0.21998E-02   0.21878E-02
   0.19996E+01   0.11313E-01   0.91381E-02   0.86290E-02   0.87348E-02   0.86898E-02
   0.30023E+01   0.25090E-01   0.20310E-01   0.19190E-01   0.19429E-01   0.19329E-01
   0.39992E+01   0.43720E-01   0.35500E-01   0.33578E-01   0.33981E-01   0.33811E-01
   0.50019E+01   0.66630E-01   0.54304E-01   0.51417E-01   0.52022E-01   0.51762E-01
   0.59989E+01   0.93130E-01   0.76240E-01   0.72267E-01   0.73108E-01   0.72758E-01
   0.70015E+01   0.12253E+00   0.10078E+00   0.95670E-01   0.96758E-01   0.96298E-01
   0.79985E+01   0.15410E+00   0.12738E+00   0.12113E+00   0.12243E+00   0.12193E+00
   0.90012E+01   0.18690E+00   0.15559E+00   0.14814E+00   0.14969E+00   0.14909E+00
   0.99981E+01   0.22080E+00   0.18479E+00   0.17626E+00   0.17814E+00   0.17734E+00
   0.11001E+02   0.25500E+00   0.21464E+00   0.20506E+00   0.20720E+00   0.20630E+00
   0.11998E+02   0.28890E+00   0.24471E+00   0.23414E+00   0.23645E+00   0.23555E+00
   0.13000E+02   0.32210E+00   0.27457E+00   0.26329E+00   0.26579E+00   0.26469E+00
   0.13997E+02   0.35450E+00   0.30408E+00   0.29203E+00   0.29472E+00   0.29362E+00
   0.15000E+02   0.38580E+00   0.33291E+00   0.32024E+00   0.32305E+00   0.32195E+00
   0.16003E+02   0.41580E+00   0.36096E+00   0.34774E+00   0.35078E+00   0.34958E+00
   0.17000E+02   0.44460E+00   0.38806E+00   0.37441E+00   0.37750E+00   0.37630E+00
   0.18002E+02   0.47170E+00   0.41404E+00   0.40016E+00   0.40331E+00   0.40201E+00
   0.18999E+02   0.49750E+00   0.43890E+00   0.42481E+00   0.42803E+00   0.42673E+00
   0.20002E+02   0.52170E+00   0.46268E+00   0.44843E+00   0.45173E+00   0.45033E+00
   0.20999E+02   0.54440E+00   0.48521E+00   0.47094E+00   0.47423E+00   0.47293E+00
   0.22002E+02   0.56600E+00   0.50664E+00   0.49234E+00   0.49564E+00   0.49434E+00
   0.22999E+02   0.58610E+00   0.52691E+00   0.51264E+00   0.51603E+00   0.51463E+00
   0.24001E+02   0.60480E+00   0.54613E+00   0.53191E+00   0.53533E+00   0.53393E+00
   0.24998E+02   0.62260E+00   0.56428E+00   0.55010E+00   0.55352E+00   0.55212E+00
   0.26001E+02   0.63890E+00   0.58134E+00   0.56736E+00   0.57071E+00   0.56931E+00
   0.26998E+02   0.65440E+00   0.59744E+00   0.58364E+00   0.58701E+00   0.58561E+00
   0.28000E+02   0.66880E+00   0.61260E+00   0.59900E+00   0.60230E+00   0.60100E+00
   0.28997E+02   0.68230E+00   0.62687E+00   0.61346E+00   0.61679E+00   0.61539E+00
   0.30000E+02   0.69480E+00   0.64031E+00   0.62712E+00   0.63038E+00   0.62908E+00
   0.31003E+02   0.70670E+00   0.65307E+00   0.63999E+00   0.64327E+00   0.64197E+00
   0.32000E+02   0.71770E+00   0.66491E+00   0.65214E+00   0.65535E+00   0.65405E+00
   0.33002E+02   0.72800E+00   0.67615E+00   0.66360E+00   0.66674E+00   0.66544E+00
   0.33999E+02   0.73760E+00   0.68669E+00   0.67436E+00   0.67743E+00   0.67623E+00
   0.35002E+02   0.74660E+00   0.69663E+00   0.68451E+00   0.68762E+00   0.68632E+00
   0.35999E+02   0.75520E+00   0.70600E+00   0.69408E+00   0.69711E+00   0.69591E+00
   0.37002E+02   0.76310E+00   0.71483E+00   0.70313E+00   0.70610E+00   0.70490E+00
   0.37999E+02   0.77060E+00   0.72320E+00   0.71160E+00   0.71459E+00   0.71339E+00
   0.39001E+02   0.77750E+00   0.73094E+00   0.71965E+00   0.72258E+00   0.72138E+00
   0.39998E+02   0.78410E+00   0.73841E+00   0.72722E+00   0.73017E+00   0.72897E+00
   0.41001E+02   0.79010E+00   0.74525E+00   0.73438E+00   0.73726E+00   0.73606E+00
   0.41998E+02   0.79590E+00   0.75181E+00   0.74114E+00   0.74395E+00   0.74285E+00
   0.43000E+02   0.80130E+00   0.75798E+00   0.74750E+00   0.75034E+00   0.74914E+00
   0.43997E+02   0.80650E+00   0.76387E+00   0.75348E+00   0.75623E+00   0.75513E+00
   0.45000E+02   0.81140E+00   0.76936E+00   0.75915E+00   0.76192E+00   0.76082E+00
   0.46003E+02   0.81580E+00   0.77453E+00   0.76451E+00   0.76721E+00   0.76611E+00
   0.47000E+02   0.82010E+00   0.77942E+00   0.76958E+00   0.77220E+00   0.77120E+00
   0.48002E+02   0.82410E+00   0.78411E+00   0.77435E+00   0.77700E+00   0.77590E+00
   0.48999E+02   0.82780E+00   0.78841E+00   0.77882E+00   0.78149E+00   0.78039E+00
   0.50002E+02   0.83130E+00   0.79250E+00   0.78310E+00   0.78568E+00   0.78468E+00
   0.50999E+02   0.83470E+00   0.79642E+00   0.78707E+00   0.78968E+00   0.78868E+00
   0.52002E+02   0.83780E+00   0.80011E+00   0.79095E+00   0.79347E+00   0.79247E+00
   0.52999E+02   0.84080E+00   0.80353E+00   0.79452E+00   0.79696E+00   0.79596E+00
   0.54001E+02   0.84360E+00   0.80675E+00   0.79790E+00   0.80036E+00   0.79936E+00
   0.54998E+02   0.84620E+00   0.80987E+00   0.80108E+00   0.80355E+00   0.80255E+00
   0.56001E+02   0.84860E+00   0.81279E+00   0.80406E+00   0.80654E+00   0.80554E+00
